,Ticker,Buy Date,Buy Price,Buy RSI,Buy Upper BB,Buy Lower BB,Buy vol,Buy Z Score,Sell Date,Sell Price,Sell RSI,Sell Upper BB,Sell Lower BB,Sell vol,Sell Z Score,Profit,Profit %,Duration,Trade Number,Ticker Cum Profit,Ticker Cum Profit %,Profitable
1,LNT,2022-06-15,56.0099983215332,16.231083115944642,61.761957582268906,52.19897534009438,2.3907455605436336,-1.8740971115079321,2022-07-29,59.59000015258789,85.24814958038225,57.12359389757171,52.37458496595369,1.1872522329045039,2.5779230629300534,3.5800018310546875,6.391719225741069,44,2,4.380001068115234,7.254059275643461,Yes
2,LNT,2022-09-27,58.040000915527344,16.938546726213644,61.108134210025604,54.82822824724979,1.5699764906939526,-2.5726433887535065,2022-11-11,55.13999938964844,59.88649405842303,52.75999435063742,45.72160393122294,1.7595976048536222,1.3419617468009142,-2.9000015258789062,-4.996556650816788,45,3,1.4799995422363281,2.451141961005809,No
3,LNT,2023-01-19,53.40999984741211,25.83970849622564,54.20506893901022,51.245806152542514,0.7398156966169254,-2.449589546477687,2023-04-06,55.18000030517578,74.87873838791603,53.26110040940606,48.02385404310859,1.3093115915743676,1.8891119430797962,1.7700004577636719,3.313987011459305,77,4,3.25,5.382576917038549,Yes
4,LNT,2023-05-17,53.2400016784668,25.4960364713084,54.42806254775371,51.85529774277363,0.6431912012450196,-2.81441918399647,2023-07-24,55.75,71.85406796505383,54.09241561729662,49.79932937782057,1.0732715598690135,1.9566869523458053,2.509998321533203,4.7144970743838,68,5,5.759998321533203,9.539579694666278,Yes
5,LNT,2023-09-06,49.349998474121094,33.22343564718655,50.8679321890656,48.33730310146174,0.6326572719009643,-1.4879204440918834,2023-09-14,51.77000045776367,79.01582970187324,50.79580700405082,48.355470156593704,0.6100842118642794,2.505414940095406,2.420001983642578,4.903752904696878,8,6,8.180000305175781,13.54753256123306,Yes
6,LNT,2023-09-28,48.869998931884766,12.361029774469614,52.068885424021424,47.27272033464556,1.1990412723439638,-2.1019943017733693,2023-11-03,52.790000915527344,79.70538198090252,50.07677179222597,47.18875097388731,0.7220052045846654,2.7265716721816737,3.920001983642578,8.021285183791992,36,7,12.10000228881836,20.03975169720225,Yes
0,ALL,2022-04-25,131.6300048828125,23.35148891809871,138.07127433895926,126.15823997378487,2.9782585912935957,-2.4831432041515806,2022-05-31,135.1999969482422,76.16577665873845,129.35923185449425,116.10940523046669,3.312456656006888,1.9902636420568873,3.5699920654296875,2.71214155815612,36,1,3.5699920654296875,2.71214155815612,Yes
1,ALL,2022-07-22,116.12000274658203,25.166313259454498,128.50684859061835,110.42264359688164,4.521051248434179,-1.9521733706400555,2022-08-12,127.66000366210938,86.24835795395128,121.09680534514841,104.98068183746877,4.02903087691991,2.533236490089145,11.540000915527344,9.937995730771735,21,2,15.109992980957031,11.47914033309438,Yes
2,ALL,2022-10-21,118.30999755859375,30.18911720008839,134.12574527892502,113.87303706970776,5.063177052304318,-1.7533736633496517,2022-12-27,136.47000122070312,74.41766222237192,132.0249058817025,122.43932141321937,2.396396117120779,1.6741855363921858,18.160003662109375,15.34950894840102,67,3,33.269996643066406,25.275389659588637,Yes
3,ALL,2023-01-20,125.05999755859375,21.601989904861554,139.62579015607085,122.82578149920256,4.200002164217072,-2.3779887706939373,2023-09-20,113.97000122070312,74.29988821062932,112.4813888047253,101.31142125386845,2.7924918877142164,2.096657692338178,-11.089996337890625,-8.86774072796114,243,4,22.18000030517578,16.850261705089338,No
0,GOOGL,2022-04-12,131.60000610351562,17.885870497176654,146.49010677272065,128.6775972372891,4.453127383857883,-2.216274255601611,2022-10-26,96.43000030517578,32.28931809049436,104.18398547830824,94.46601299581286,2.429493120623843,-1.8090188832295306,-35.170005798339844,-26.724927178708008,197,1,-35.170005798339844,-26.724927178708008,No
1,GOOGL,2022-10-28,92.2699966430664,43.586405693929045,104.78473677128596,93.40926194697576,2.8438687060775485,-0.9870351741642518,2023-01-23,97.94999694824219,87.13648620133739,97.31725599847621,82.91274354376012,3.601128113679024,2.686658413417261,5.680000305175781,6.155847525548385,87,2,-29.490005493164062,-22.408817724497244,Yes
2,GOOGL,2023-06-27,117.08000183105469,29.036331237626925,127.36698330676394,118.70201617443722,2.166241783081679,-2.171732604498705,2023-07-27,131.6699981689453,77.29253221985223,128.8137434009385,114.64525546991109,3.5421219827568526,2.1655082739667786,14.589996337890625,12.461561419296737,30,3,-14.900009155273438,-11.322194881627283,Yes
3,GOOGL,2023-09-27,128.57000732421875,37.94344492262383,140.67894048279447,128.81606226378756,2.965719554751728,-1.418714079157235,2023-12-22,140.77000427246094,81.46608160179464,141.22310552123236,127.85789728638487,3.3413020587118702,2.0798790313601914,12.199996948242188,9.488991407986077,86,4,-2.70001220703125,-2.0516809132268885,Yes
0,GOOG,2022-04-13,128.62649536132812,30.20807183978745,147.08316212869101,128.7671338918168,4.57900705921855,-1.6682989189711275,2022-10-26,96.76000213623047,30.71526810993754,104.90432486106492,95.00767617653274,2.474162171133042,-2.075854559534625,-31.866493225097656,-24.774439461777014,196,1,-31.866493225097656,-24.774439461777014,No
1,GOOG,2022-10-28,92.52999877929688,43.064785061485765,105.55320882522201,93.85279245651626,2.9251040921764386,-1.06765390611818,2023-01-20,95.94999694824219,85.11648812405444,96.17588657280504,84.4111144647926,2.9411930270031097,3.055392209213391,3.4199981689453125,3.6960966325123525,84,2,-28.446495056152344,-22.115579668281043,Yes
2,GOOG,2023-06-27,117.83999633789062,29.109807439663655,127.99235670629136,119.38164384302505,2.152678215816577,-2.1726415513772483,2023-07-27,131.8000030517578,76.96660611891373,129.20840232414096,115.38459694343719,3.4559513451759414,2.191435794942555,13.960006713867188,11.846577688138,30,3,-14.486488342285156,-11.262445036375107,Yes
3,GOOG,2023-09-27,129.44000244140625,38.18874779052453,141.53675185548954,129.7862507690222,2.9376252716168403,-1.4302350401813557,2023-12-22,142.1300048828125,80.23626836342471,142.64122612389238,129.22577369300214,3.3538631077225642,2.023487868848717,12.69000244140625,9.803771787744402,86,4,-1.7964859008789062,-1.3966686224578768,Yes
0,MO,2022-05-11,51.9900016784668,21.578017723316563,49.65717185159865,45.19644371846971,1.1151820332822349,-2.5989997025836398,2022-07-26,43.81999969482422,74.71099578589899,38.54040240528534,35.79143887279083,0.6872408831236286,2.3257384030666866,-8.170001983642578,-15.714563800497869,76,1,-8.170001983642578,-15.714563800497869,No
1,MO,2022-09-14,42.099998474121094,19.305819542889964,41.19725388427908,38.09507666686838,0.7755443043526739,-2.774606284819869,2022-10-12,44.31999969482422,79.8617033331083,40.1347758785358,36.04355549658627,1.0228050954873815,2.043160586028148,2.220001220703125,5.273162235546782,28,2,-5.950000762939453,-11.444509657332484,Yes
2,MO,2023-01-19,44.15999984741211,35.12981817095073,42.86646239079582,40.73597253046883,0.5326224650817485,-1.8487276562388888,2023-02-02,47.36000061035156,70.55337083378525,43.237064542551416,39.814612016896824,0.8556131314136489,1.7736538575086758,3.200000762939453,7.246378564303781,14,3,-2.75,-5.289478575144948,Yes
3,MO,2023-03-20,45.689998626708984,43.15502376687293,43.69177191316782,41.81861016691031,0.46829043656437724,-1.1457668668106724,2023-04-19,46.29999923706055,85.14645271471858,43.15750320180248,40.57440178171803,0.6457753550211099,2.501396530990745,0.6100006103515625,1.3350856394969877,30,4,-2.1399993896484375,-4.116174880861336,Yes
4,MO,2023-08-03,44.5,12.66327010517081,44.12241460729666,42.63068407129221,0.3729326340011138,-2.8081361145676222,2023-11-27,41.439998626708984,75.9478949049117,40.52189148947775,38.72786131813943,0.4485075428345796,1.9134863101497976,-3.0600013732910156,-6.876407580429249,116,5,-5.200000762939453,-10.001924591383862,No
0,AMZN,2022-04-27,140.19149780273438,22.700010746341604,171.26803104380804,137.39141872425836,8.469153079887421,-1.9084219266419238,2022-06-03,124.19999694824219,66.52784682815414,124.56538977973108,99.47361092217321,6.272944714389468,1.6468339182827303,-15.991500854492188,-11.406897782770018,37,1,-15.991500854492188,-11.406897782770018,No
1,AMZN,2022-09-22,117.08000183105469,22.623370991547276,137.60706953332814,117.55893006994333,5.012034865846203,-2.0496669552412525,2023-01-12,96.93000030517578,81.04956404577553,94.21062861273867,79.24937123467345,3.7403143445163076,2.283229678778436,-20.150001525878906,-17.21045542427917,112,2,-36.141502380371094,-25.780095759606166,No
2,AMZN,2023-09-27,125.76000213623047,22.30350895763685,147.6907341360597,125.18726726774888,5.625866717077705,-1.8590908514099156,2023-12-19,154.39999389648438,75.1186457798968,152.66822844798773,142.28677185718803,2.5953641476999234,2.4322186692527223,28.639991760253906,22.77352995686929,83,3,-7.5015106201171875,-5.350902685034923,Yes
0,AMCR,2022-06-14,12.300000190734863,15.602309813680066,12.681075610302305,11.277156506396913,0.35097977597634744,-2.450338626992914,2022-07-27,12.890000343322754,69.09280030591133,11.840091578368337,11.263534005280345,0.14413939327199776,2.038593954888024,0.5900001525878906,4.796749133648925,43,1,0.5900001525878906,4.796749133648925,Yes
1,AMCR,2022-09-22,11.1899995803833,20.185695040230044,11.796138389379621,10.345395462243914,0.36268573178392693,-1.961139969293163,2022-10-31,11.65999984741211,63.080141768301644,10.93544154514602,9.777965494496314,0.28936901266242665,1.390273350443285,0.4700002670288086,4.2001812748299425,39,2,1.0600004196166992,8.617889456742924,Yes
2,AMCR,2023-01-20,11.819999694824219,39.08467507537009,11.540936550469942,11.046841922430447,0.1235236570098734,-1.1475422806520292,2023-04-03,11.270000457763672,71.1356228897729,10.72793409813687,10.032212138282809,0.17393048996351582,1.9779513132116573,-0.5499992370605469,-4.653123953136669,73,3,0.5100011825561523,4.146351013395247,No
3,AMCR,2023-04-26,10.739999771118164,21.05749020408024,10.836645936741315,10.244274282680072,0.14809291351531056,-2.4768351842918666,2023-07-26,10.130000114440918,67.48834468478941,9.789122291176223,9.31600418511162,0.11827952651615077,1.6647879766963265,-0.6099996566772461,-5.679698972784408,91,4,-0.09999847412109375,-0.8129957119546951,No
0,AEE,2022-05-02,93.41999816894531,24.48637088576305,94.15209934688413,88.1092951538483,1.5107010482589605,-2.4375045123534096,2022-05-25,95.70999908447266,75.47835089368233,90.64041668583084,86.71531680415939,0.9812749704178639,2.127659782529726,2.2900009155273438,2.4512962539198444,23,1,2.2900009155273438,2.4512962539198444,Yes
1,AEE,2022-06-10,89.02999877929688,20.802158589959447,92.14339639456688,85.78152731148782,1.5904672707697676,-2.261507485126986,2022-07-29,92.11000061035156,87.2347950399796,88.35349437105248,80.6491690505784,1.9260813301185205,2.37571710214206,3.0800018310546875,3.4595101351061843,49,2,5.370002746582031,5.74823683561913,Yes
2,AEE,2022-09-27,87.02999877929688,12.79012161460696,93.89046362663262,83.20753442024238,2.6707323015975613,-2.4764348899229094,2022-11-11,85.41000366210938,59.56883165952025,81.66314674907383,73.31752341694178,2.0864058330330093,1.3044158473058098,-1.6199951171875,-1.861421509720706,45,3,3.7500076293945312,4.014137982119024,No
3,AEE,2023-01-06,86.79000091552734,49.251226871275264,88.4141214862004,83.666674564825,1.186861730343849,-0.36749456678529935,2023-04-06,89.8499984741211,82.86909305493154,87.76006476778423,78.13401558499896,2.4065122956963143,2.085420220050451,3.05999755859375,3.52574896452881,90,4,6.810005187988281,7.289665298079682,Yes
4,AEE,2023-05-16,85.25,16.735762264848475,90.28259425617135,83.40630573772513,1.7190721296115554,-3.068972706432695,2023-07-14,84.94000244140625,74.43475220634274,84.25052297524671,78.93290063925524,1.3294055839978713,1.89238577376527,-0.30999755859375,-0.36363349981671556,59,5,6.500007629394531,6.957833180043098,No
5,AEE,2023-09-05,78.31999969482422,15.862245151062424,80.59173522729955,76.77295593480983,0.9546948231224283,-2.7593384902404376,2023-12-14,81.75,36.38934194472622,79.83079458468981,74.6069266677516,1.305966979234554,-1.6837056511513657,3.4300003051757812,4.379469252478117,100,6,9.930007934570312,10.629424244488208,Yes
6,AEE,2023-12-18,72.01000213623047,25.697046530696753,81.15551645066424,72.30322225783186,2.2130735482080968,-2.5256141934936003,2024-02-22,70.94000244140625,65.01330970012182,71.2578133169,67.49518656102968,0.9406566889675786,1.5239328401547327,-1.0699996948242188,-1.4859042675765575,66,7,8.860008239746094,9.484059530512107,No
0,AAL,2022-05-10,16.809999465942383,27.29313133713626,20.96506500856141,16.59393500669738,1.0927825004660086,-2.0219030885495983,2022-07-20,15.140000343322754,72.48179252963926,15.340409465205433,12.445590786564587,0.7237046696602113,1.8198029769247053,-1.669999122619629,-9.93455785648954,71,1,-1.669999122619629,-9.93455785648954,No
1,AAL,2022-09-26,12.180000305175781,20.1495052181547,14.88120349618345,12.05879656103701,0.7056017337866096,-2.2817409522124064,2022-10-19,13.979999542236328,79.52470359286141,13.809002933083516,11.470996990622538,0.5845014856152444,2.309660184771184,1.7999992370605469,14.77831848900409,23,2,0.13000011444091797,0.7733499022668175,Yes
2,AAL,2022-12-16,12.970000267028809,28.056060674507577,14.798237402869754,12.903762738274045,0.4736186661489276,-2.1979700661288164,2023-01-10,14.5600004196167,88.18712162110114,14.85638885166849,11.606611064408172,0.8124444468150792,2.4106258957429305,1.5900001525878906,12.259060291847865,25,3,1.7200002670288086,10.232006672656869,Yes
3,AAL,2023-02-22,15.640000343322754,22.010755711257033,17.366800511567533,15.639199530394137,0.43190024529334925,-2.183373618423497,2023-05-10,14.670000076293945,67.6600871086053,14.556409320532465,12.433590736687995,0.5307046459611174,1.5922229632027198,-0.9700002670288086,-6.20204760700619,77,4,0.75,4.461630123900509,No
4,AAL,2023-07-26,16.719999313354492,26.012081661539597,19.256601377502864,16.631398538573794,0.6563007097322667,-1.8040506609226399,2023-11-15,12.350000381469727,75.31058442434247,12.385259733337902,10.655740156035877,0.4323798943255062,2.080346804770459,-4.369998931884766,-26.136358321464687,112,5,-3.6199989318847656,-21.53479504397965,No
5,AAL,2024-01-04,13.010000228881836,26.240520549015415,14.798537716967283,13.057462134259522,0.43526889567694016,-1.9252461670210446,2024-01-26,15.550000190734863,70.42915513642208,15.251880222778246,12.50311970092781,0.6871901304626092,1.8226399027947624,2.5399999618530273,19.523442868312166,22,6,-1.0799989700317383,-6.424741251300168,Yes
0,AEP,2022-06-14,93.12000274658203,7.069549542389325,99.669886065571,87.39985651865751,3.067507386728373,-2.9618510434668286,2022-08-01,98.27999877929688,82.53008280402368,92.07532865433683,85.39628313155185,1.6697613806962415,2.2757416082078925,5.159996032714844,5.541232689562223,48,1,5.159996032714844,5.541232689562223,Yes
1,AEP,2022-09-27,95.87999725341797,13.93632149068705,100.67466853724832,89.03146091831809,2.9108019047325557,-2.563857822317767,2022-11-11,91.2699966430664,59.73757073562183,86.50592430702686,78.82871467002393,1.919302409250734,1.462713251998404,-4.6100006103515625,-4.808094224457462,45,2,0.5499954223632812,0.5906308055639193,No
2,AEP,2023-01-19,92.30000305175781,23.095288561099906,93.54941006498784,87.46261614961178,1.5216984788440135,-2.2763522378640566,2023-04-06,95.33000183105469,80.99821503964672,91.0061838704223,82.04253133953863,2.2409131327209164,1.9857840169907548,3.029998779296875,3.2827721333852873,77,3,3.5799942016601562,3.844495378079829,Yes
3,AEP,2023-05-04,90.61000061035156,37.698607030049274,91.5634607500338,87.09385126168495,1.1174023720872124,-1.487350515496227,2023-07-13,87.16000366210938,72.77920116808161,84.56028498888284,79.31790257215232,1.31059560418263,1.9074429320862616,-3.4499969482421875,-3.807523369388488,70,4,0.12999725341796875,0.13960185737080028,No
4,AEP,2023-08-04,82.26000213623047,18.167214700826634,86.43859444249689,79.21776465784491,1.8052074461629983,-2.344656219475119,2023-11-03,80.19000244140625,83.65848303560017,76.92100663587578,70.32093977525702,1.650016715154695,2.6086799606434514,-2.0699996948242188,-2.5164109422172154,91,5,-1.94000244140625,-2.083335893670233,No
5,AEP,2024-01-19,78.23999786376953,20.32409215253604,84.27828134082719,76.7214890143974,1.889198081607445,-1.9500850357812538,2024-02-16,81.2699966430664,81.39430124395426,80.71708620922502,74.47122174365583,1.5614661163922945,2.405332051878525,3.029998779296875,3.8726979320381236,28,6,1.089996337890625,1.1705286788456772,Yes
0,AXP,2022-04-13,174.22999572753906,41.344971073548564,189.54962321223533,172.65647725163186,4.223286490150864,-1.4269396194050898,2022-07-20,146.8699951171875,74.41650922393632,144.74145058786513,132.3462203105724,3.098807569323181,2.319180580001989,-27.360000610351562,-15.703381324268149,98,1,-27.360000610351562,-15.703381324268149,No
1,AXP,2022-09-23,140.77999877929688,19.132553907371403,159.4652272513373,139.60577647180725,4.964862694882505,-2.475138230656603,2022-10-31,150.0,63.01378852776548,148.40838685025454,131.80685210238215,4.150383686968105,1.3752341003910815,9.220001220703125,6.549226666181091,38,2,-18.139999389648438,-10.411524900692632,Yes
2,AXP,2022-12-19,146.0399932861328,18.469741489912096,157.8933473575508,144.31033001061326,3.3957543367343774,-2.5518445852086833,2023-01-17,155.5399932861328,61.221251185301014,153.8589452055725,138.96418406688846,3.723690284671003,1.378526208801607,9.5,6.505067403958906,29,3,-8.639999389648438,-4.958962062514007,Yes
3,AXP,2023-03-13,161.49000549316406,11.032077514542735,183.09853351024933,161.69611828418428,5.350603806516267,-3.1824848943323008,2023-06-02,164.99000549316406,86.45843750250786,162.43230787131307,141.8354548850346,5.149213246569621,2.8400380677857324,3.5,2.167316788002807,81,4,-5.1399993896484375,-2.9501231221324087,Yes
4,AXP,2023-07-28,165.2899932861328,32.91850815241774,179.0638213634406,162.5658005237664,4.124505209918553,-1.5983231168800598,2023-09-15,162.02999877929688,78.53920206995336,161.39629035154098,154.89412865480665,1.62554042418359,2.7126884959285382,-3.2599945068359375,-1.972287881452433,49,5,-8.399993896484375,-4.821209953778733,No
5,AXP,2023-09-22,155.0,23.69747372404197,162.04756228411142,152.91065457379872,2.2842269275781724,-2.415010242809232,2023-12-04,172.86000061035156,88.21562620184697,174.47058598699257,147.21814387140589,6.8131105288966705,1.738960188016681,17.860000610351562,11.522581038936492,73,6,9.460006713867188,5.429608532310791,Yes
0,AIG,2022-04-25,60.0099983215332,24.191232999571582,62.37384645808258,57.97227704655609,1.100392352881622,-2.6604200465111036,2022-08-10,54.29999923706055,78.57087737875422,52.306679888615925,47.121645382990515,1.2962586264063536,2.539329735279334,-5.709999084472656,-9.51507956037345,107,1,-5.709999084472656,-9.51507956037345,No
1,AIG,2022-09-26,49.2400016784668,16.895181902591048,54.74266334351315,47.77312950316654,1.7423834600866526,-2.443612213216305,2022-10-31,56.65999984741211,86.25490301649997,55.562132956659156,45.8013760307676,2.4401892314728877,1.9089815315843037,7.4199981689453125,15.06904532091062,35,2,1.7099990844726562,2.8495236332294023,Yes
2,AIG,2023-01-20,61.75,41.73835389422585,63.14322723051817,60.38012749055117,0.6907749349917521,-1.1639840663454766,2023-05-24,55.099998474121094,59.0410851150547,54.61128865795986,49.61844042224034,1.2482120589298817,1.1950624799278584,-6.650001525878906,-10.769233240289728,124,3,-4.94000244140625,-8.231965638355373,No
3,AIG,2023-08-16,58.779998779296875,24.564577693894762,61.265603868747775,58.13705459377664,0.7821373187427841,-2.240659476391638,2023-09-13,60.709999084472656,81.7822995902717,59.91947759037659,56.12054773921325,0.949732462790833,2.0487915378716024,1.9300003051757812,3.283430325377199,28,4,-3.0100021362304688,-5.015834394966811,Yes
0,AMT,2022-05-02,241.3800048828125,15.447870551886766,259.20080135836,228.9193951748431,7.5703515458792365,-2.5874451330278787,2022-05-26,260.7200012207031,66.97916400710444,247.01281872418522,206.11797656390073,10.223710540071126,1.4390727526349358,19.339996337890625,8.012261142873037,24,1,19.339996337890625,8.012261142873037,Yes
1,AMT,2022-08-29,259.79998779296875,25.278399250770576,270.4308009045376,247.37381335327495,5.764246887815657,-1.9764860376284616,2022-11-11,222.80999755859375,81.2852973665706,211.57650110573297,173.66911046653263,9.476847659800082,2.2889578772649255,-36.989990234375,-14.23787219876694,74,2,-17.649993896484375,-7.312119288858771,No
2,AMT,2023-02-22,205.0800018310547,11.841344446373697,223.17773984034352,196.9158255283088,6.5654785780086735,-2.6404820431312674,2023-07-06,196.0,65.52251302772677,194.34049007620416,180.28937747750678,3.512778149674353,1.483060748255974,-9.080001831054688,-4.427541325328645,134,3,-26.729995727539062,-11.073823509331769,No
3,AMT,2023-08-17,177.64999389648438,16.3781878440805,191.58637734500525,175.15034140499478,4.109008985002622,-2.4807595145132377,2023-10-27,175.5,66.06774474436556,171.79801986617446,150.99255020218493,5.2013674159973755,1.7769574620226718,-2.149993896484375,-1.2102414693789203,71,4,-28.879989624023438,-11.964532703545338,No
4,AMT,2024-01-25,199.38999938964844,32.92261265780709,222.4703687335496,196.63163169369648,6.4596842599632875,-1.4460449031001001,2024-03-01,198.89999389648438,80.28039801791292,199.24265762967178,183.2533399899571,3.997329409928665,2.6297546734356034,-0.4900054931640625,-0.24575229182206504,36,5,-29.3699951171875,-12.167534395173424,No
0,AWK,2022-04-27,157.39999389648438,20.989643583300705,166.80900309402412,151.996918842011,3.703021063003278,-2.4623641163814947,2022-05-31,150.58999633789062,67.16996871588819,147.0253929600548,137.53543162490612,2.372490333787175,1.62146373735326,-6.80999755859375,-4.3265551605246,34,1,-6.80999755859375,-4.3265551605246,No
1,AWK,2022-06-14,140.7100067138672,11.935607631910443,154.6063254271219,133.0591851319601,5.38678507379045,-2.7629182172059656,2022-07-29,155.72000122070312,77.94790422262109,150.78148819848596,138.48488295629917,3.07415131054669,1.8028436609046656,15.009994506835938,10.667325556567315,45,2,8.199996948242188,5.2096551881920625,Yes
2,AWK,2022-08-29,150.3300018310547,32.517849032690336,156.12389493983545,146.62069124180516,2.375800924507567,-1.7884632289442055,2022-10-28,142.38999938964844,81.62389378224952,139.7821859519625,118.98555467914099,5.199157818205379,2.3482961949357826,-7.94000244140625,-5.2817151231924155,60,3,0.2599945068359375,0.1651807604306042,No
3,AWK,2023-02-27,142.5800018310547,15.612002656571477,158.0511734738443,136.8902358279135,5.290234411482702,-2.011253205043753,2023-04-06,151.0,82.989971744553,148.53352059644828,129.78937674241888,4.686035963507354,2.0302737593439004,8.419998168945312,5.905455225707111,38,4,8.67999267578125,5.514608012939144,Yes
4,AWK,2023-05-18,142.50999450683594,17.736741346943802,149.94821247630895,140.28648295826136,2.415432379511896,-2.3651532476230392,2023-07-24,148.9199981689453,63.457216823401716,146.26170316733626,136.41968111000747,2.4605055143321946,1.6076073434332505,6.410003662109375,4.497932712924144,67,5,15.089996337890625,9.587037435220427,Yes
5,AWK,2023-09-06,136.8699951171875,22.545127781429386,140.5809573557394,134.48805356955356,1.5232259465464604,-2.207461488947419,2023-11-03,127.16000366210938,86.32198105568983,124.67828679788333,111.02086939108152,3.414354351700453,3.13317953698618,-9.709991455078125,-7.094317090290295,58,6,5.3800048828125,3.41804643674301,No
0,AMP,2022-04-27,264.010009765625,22.19471984660612,302.5521419660933,259.90587347580123,10.661567122573015,-2.220494767592515,2022-07-28,257.5199890136719,81.51068375660756,250.22649008009404,213.5307166459802,9.173943358528462,2.545550394774328,-6.490020751953125,-2.4582479875345045,92,1,-6.490020751953125,-2.4582479875345045,No
1,AMP,2022-09-26,256.07000732421875,18.216244347107605,283.38379470552195,249.01278274809138,8.592752989357637,-2.2100345416453426,2022-10-27,295.3399963378906,79.73629509662315,286.50125233919266,242.51471445768232,10.99663447037759,2.588800318588293,39.269989013671875,15.335645679093856,31,2,32.77996826171875,12.416183875308054,Yes
2,AMP,2022-12-16,309.5799865722656,23.997220948647154,329.7976190726411,307.6624364693511,5.533795650822499,-2.2854260966019964,2023-01-12,331.1199951171875,78.27735115710244,322.92856975602115,293.2768654246429,7.412926082844556,2.239242521633772,21.540008544921875,6.9578168742163715,27,3,54.319976806640625,20.5749686744314,Yes
3,AMP,2023-03-10,311.1400146484375,7.798630438888011,359.76237607502355,310.7922900626718,12.24252150308795,-3.1308142161810166,2023-04-19,312.6199951171875,78.94284984753986,311.4492785895464,285.55561337822706,6.473416302829828,1.9152749193323348,1.47998046875,0.4756638166332465,40,4,55.799957275390625,21.135546082107666,Yes
4,AMP,2023-04-26,288.6400146484375,24.835952105708685,315.66864458052936,285.554478588416,7.52854149802835,-1.6994476128998073,2023-06-16,330.0,75.81898438452853,323.81322068993336,290.30628614600414,8.3767336359823,1.7028453865705133,41.3599853515625,14.329262490489688,51,5,97.15994262695312,36.80161320898662,Yes
5,AMP,2023-08-16,335.6400146484375,22.51957266379347,355.37692325584425,333.2033562851714,5.5433917426681925,-2.3517150268831637,2023-12-12,366.1199951171875,84.5166446082775,364.1364783490993,336.726537397971,6.852485237782078,2.702873900595621,30.47998046875,9.081152168544602,118,6,127.63992309570312,48.34662261821646,Yes
0,AME,2022-04-13,128.1199951171875,32.737833936407156,134.9839129589492,127.2954411365098,1.922117955609848,-1.7251683679868266,2022-07-22,116.13999938964844,67.97353743501561,114.29888714602056,106.9060597533935,1.848206848156766,1.8426005186427035,-11.979995727539062,-9.350605825875439,100,1,-11.979995727539062,-9.350605825875439,No
1,AME,2022-08-30,122.52999877929688,18.802819854579795,130.50731731535265,119.7724747073524,2.6837106520000633,-2.298851510377524,2022-10-31,129.38999938964844,83.46191469016,127.68139760481513,109.086544442304,4.648713290627784,2.1538115367256934,6.8600006103515625,5.598629461106837,62,2,-5.1199951171875,-3.9962498535099025,Yes
2,AME,2023-03-13,134.41000366210938,19.276582745955295,146.78259256541952,135.11495382129925,2.9169096860300625,-2.2184821462038893,2023-04-03,144.44000244140625,69.93271219577453,144.38188938704715,132.22592463883174,3.0389911870538535,1.6506761354364519,10.029998779296875,7.462241281170626,21,3,4.910003662109375,3.8323476812642263,Yes
3,AME,2023-08-18,152.55999755859375,32.370930920753324,160.92707941298573,153.47838933701428,1.8621725189928573,-1.87559522500881,2023-11-15,154.67999267578125,75.69035502156694,153.70356461325346,134.56520827493014,4.784589084580835,1.7731337912783753,2.1199951171875,1.3896140214431199,89,4,7.029998779296875,5.487042653152419,Yes
0,AMGN,2022-04-29,236.5,14.033264047640543,244.40416540673496,222.82850823828457,5.393914292112595,-2.7762024236842686,2022-07-27,249.16000366210938,71.8012692414716,237.405454789907,229.43765128919458,1.9919508751781019,2.2542666813347174,12.660003662109375,5.353067087572675,89,1,12.660003662109375,5.353067087572675,Yes
1,AMGN,2022-08-30,239.8800048828125,22.451163774517,241.1998344276354,227.577469649513,3.4055911945306003,-1.9497961016938252,2022-10-12,244.36000061035156,79.1895988657999,230.80909662710204,208.7800757361792,5.507255222730705,2.710197753468401,4.4799957275390625,1.8675986478021187,43,2,17.139999389648438,7.2473570357921515,Yes
2,AMGN,2022-12-12,272.82000732421875,24.697374157327218,278.0667161005144,266.9487349492903,2.779495287806014,-2.5452455403959644,2023-04-05,248.57000732421875,88.17756959286994,242.1822938593918,215.4434812870926,6.6847031430747945,2.4403222163640095,-24.25,-8.888644288899732,114,3,-7.1100006103515625,-3.0063427527913587,No
3,AMGN,2023-05-04,230.30999755859375,26.089068715991047,248.93069858941652,223.05027522650147,6.47010584072876,-1.7999405896139806,2023-06-16,230.0399932861328,76.72261432643438,223.28931871936888,208.62510083629516,3.6660544707684273,2.2712170266055547,-0.2700042724609375,-0.11723515058969379,43,4,-7.3800048828125,-3.1205094641913322,No
4,AMGN,2023-09-07,250.5399932861328,46.93445853960114,261.35115349807967,247.13138281783833,3.5549426700603313,-1.0671656248966777,2023-09-21,272.07000732421875,69.67276602162391,265.56925402945353,245.14824932748004,5.1052511754933745,1.9344886721802714,21.530014038085938,8.593444006960308,14,5,14.150009155273438,5.9830905519126585,Yes
0,APH,2022-04-12,72.31999969482422,27.288107623467866,76.61568453983544,70.55432202144387,1.5153406295978935,-2.053162640572907,2022-07-20,67.58000183105469,76.06675957146547,66.75698659147469,61.51026728425774,1.3116798268042338,2.6788750565755945,-4.739997863769531,-6.554200613621908,99,1,-4.739997863769531,-6.554200613621908,No
