Ticker,Buy Date,Buy Price,Buy RSI,Buy Upper BB,Buy Lower BB,Buy vol,Buy Z Score,Sell Date,Sell Price,Sell RSI,Sell Upper BB,Sell Lower BB,Sell vol,Sell Z Score,Profit,Profit %,Duration,Trade Number,Ticker Cum Profit,Ticker Cum Profit %,Profitable
CAT,2024-01-18,280.0199890136719,34.69153275096555,300.38509380831414,280.5709059475452,4.953546965192244,-1.7316896441522676,2024-01-30,300.510009765625,79.24288106722108,304.74186007916603,277.44113857806053,6.825180375276385,2.002659224439649,20.490020751953125,7.317342174080546,12,5,55.41004943847656,27.714725888242743,Yes
CAT,2023-09-27,271.0,41.001879767121174,288.03169468242174,269.99329921406263,4.50959886708979,-1.3975756334246423,2023-12-14,272.45001220703125,96.20095470470402,273.51753321122504,236.94647130537652,9.142765476462136,3.2745028018610336,1.45001220703125,0.5350598549930812,78,4,34.92002868652344,17.466128127735143,Yes
CAT,2023-03-13,222.5800018310547,21.02629406796939,259.4621502618544,227.08184693052837,8.095075832831508,-2.2942344249112567,2023-06-05,226.99000549316406,66.24590389771481,222.31289924035502,203.02509972204734,4.821949879576926,2.03258059172566,4.410003662109375,1.981311719754908,84,3,33.47001647949219,16.74086815666983,Yes
CAT,2022-09-22,172.6999969482422,22.232690233529652,197.47126732435902,170.28673438462533,6.796133234933422,-1.961261991483741,2022-10-28,212.5,92.23596974801086,210.00207717700337,161.89292404369976,12.0272882833259,2.7763943908979827,39.80000305175781,23.045746239176708,36,2,29.060012817382812,14.53509422396084,Yes
CAT,2022-05-23,199.92999267578125,44.9146902694065,220.71247403242808,197.77752535722038,5.733737168801927,-0.8886012121487711,2022-07-29,189.19000244140625,86.55544433027244,191.73653116364778,166.0014693246335,6.43376545975357,3.0123882937755875,-10.739990234375,-5.371875470326069,67,1,-10.739990234375,-5.371875470326069,No
CB,2023-02-02,211.8800048828125,20.88864002814921,234.4627801592649,213.5672231976687,5.223889240399049,-2.6503248580484606,2023-07-21,200.1999969482422,78.15831579344051,198.4705075293131,184.86749295896814,3.400753642586245,2.3938803483165483,-11.680007934570312,-5.51255789380897,169,3,-7.019989013671875,-3.411736586841059,No
CB,2022-09-22,182.64999389648438,20.611854232910474,199.58613657107318,183.18686300168073,4.099818392348109,-2.4138860178986685,2022-10-25,200.47000122070312,67.81131889348984,203.0189616802816,177.6030384417887,6.353980809623227,1.749925432243386,17.82000732421875,9.75636896780742,33,2,4.6600189208984375,2.2647837506350723,Yes
CB,2022-04-25,205.75999450683594,34.45273163967423,219.11748434052006,206.9335166360424,3.0459919261194104,-1.87311499913635,2022-08-11,192.60000610351562,79.27836269528154,192.17242975909878,180.582570546077,2.897464803255446,2.5651726287253203,-13.159988403320312,-6.395795467851793,108,1,-13.159988403320312,-6.395795467851793,No
CBOE,2023-12-15,172.05999755859375,39.09371566883205,183.60972463267217,173.73627298695675,2.468362911428862,-1.4718279499583824,2024-01-16,181.05999755859375,79.5183914153026,181.50589087577885,171.28310906318598,2.5556954531482163,2.85068891808852,9.0,5.230733539290629,32,5,36.260009765625,32.334590657196074,Yes
CBOE,2023-05-26,133.47000122070312,25.579792299093754,140.67597144524723,133.8870305689129,1.6972352190835798,-2.0689511360217696,2023-07-14,140.07000732421875,74.75256519787123,140.7407016506252,133.0672985324803,1.9183507795362191,2.4635769650023622,6.600006103515625,4.944935972992161,49,4,27.260009765625,24.30890843052863,Yes
CBOE,2023-03-08,122.91000366210938,24.1268881839261,130.39734724692158,123.44765321084209,1.7374235090198722,-2.1252716178747195,2023-03-28,131.77000427246094,77.54298802450647,132.09087167828724,118.96813100725963,3.2806851677569044,1.9021950021355751,8.860000610351562,7.208526845958365,20,3,20.660003662109375,18.4234026882084,Yes
CBOE,2022-11-14,116.62000274658203,37.23270547139677,129.97578416561393,116.2872163226673,3.422141960736658,-1.318325642045381,2023-02-07,125.66000366210938,74.12014932714415,126.25596326733674,120.21303697680389,1.510731572633209,2.750653618984792,9.040000915527344,7.7516726998982115,85,2,11.800003051757812,10.522563863012703,Yes
CBOE,2022-04-27,112.13999938964844,50.40244548043835,119.87398532154951,111.76501385447587,2.02724286676841,-0.17733469898113707,2022-06-03,114.9000015258789,68.3465441475362,114.88750483696626,103.56749317939116,2.8300029143937726,1.6863943734996567,2.7600021362304688,2.4612111211454515,37,1,2.7600021362304688,2.4612111211454515,Yes
CBRE,2023-09-14,79.6500015258789,22.637925117830065,87.89817247114112,79.42482633867334,2.118336533116942,-1.846495749734256,2023-11-06,75.66999816894531,77.19287956238637,76.37941476025573,63.843585575437636,3.133957296204524,1.5981400208614993,-3.9800033569335938,-4.996865386927155,53,4,-13.920013427734375,-15.532261773184628,No
CBRE,2023-03-10,81.0,15.851644108077735,91.10991840295469,80.06108226843202,2.762209033630669,-2.6049806001058124,2023-04-28,75.94999694824219,79.31367800089836,75.4538391899277,67.90716087110745,1.886669579705064,2.6393088038077255,-5.0500030517578125,-6.234571668836805,49,3,-9.940010070800781,-11.091285166446704,No
CBRE,2022-09-22,72.68000030517578,18.047255213770867,83.61796396306893,72.66103536554435,2.7392321493811442,-2.1683093626826495,2022-11-11,78.16999816894531,78.98845471344131,76.55915513847354,65.66684354927061,2.723077897300734,2.8339264531624795,5.489997863769531,7.553656907976884,50,2,-4.890007019042969,-5.456379010465346,Yes
CBRE,2022-03-07,89.62000274658203,21.138322649456867,107.81271661843377,88.8582832900135,4.738608332105067,-2.506115727964256,2022-07-20,79.23999786376953,79.86875941493778,80.10295508846966,70.70004402652057,2.350727765487272,2.041281624013325,-10.3800048828125,-11.582241201402303,135,1,-10.3800048828125,-11.582241201402303,No
CCI,2023-02-10,140.08999633789062,32.506353337314835,152.2074865291468,140.46951389809928,2.934493157761879,-1.6488367678844178,2023-11-29,112.20999908447266,93.14171553941719,113.04212403602942,89.67687697105065,5.841311766244695,2.502948556500845,-27.87999725341797,-19.90149045772883,292,3,-63.06999969482422,-34.65003747632947,No
CCI,2022-08-24,173.32000732421875,33.44125598372224,184.67899760571606,174.36700459154957,2.5779982535416277,-1.8165275148300544,2022-11-11,138.6300048828125,77.38471261927428,138.985879302975,121.5441210022008,4.360439575193549,2.3403606201015292,-34.69000244140625,-20.015001716745754,79,2,-35.19000244140625,-19.33304121272916,No
CCI,2022-05-03,182.02000427246094,35.46213106080597,201.9267706043746,182.75723055529335,4.792385012270319,-1.801189562997468,2022-07-29,181.52000427246094,73.09166662871604,178.88011655370593,167.00188265283703,2.9695584752172244,2.599377693100739,-0.5,-0.27469508200404347,87,1,-0.5,-0.27469508200404347,No
CCL,2023-08-17,16.260000228881836,19.06762603007097,18.995623134706953,15.965377021695637,0.7575615282528291,-2.2183015171614957,2023-11-15,14.1899995803833,84.71236050203822,13.996105644699266,10.15889446974165,0.9593027937394045,2.5982407784802617,-2.070000648498535,-12.730631115377816,90,5,-5.550002098083496,-29.027206351869694,No
CCL,2023-03-10,9.960000038146973,18.727059767780858,12.156222642672004,9.790777288663444,0.5913613385021402,-2.170416464044475,2023-05-09,10.489999771118164,84.14349788396301,10.534726251991854,8.588273797599209,0.48661311359816106,2.236889149340951,0.5299997329711914,5.321282439169511,60,4,-3.480001449584961,-18.20084360270608,Yes
CCL,2022-12-20,7.949999809265137,17.08349827968496,10.378227279813729,8.000772811739004,0.5943636170186809,-1.8330524162490869,2023-01-13,10.149999618530273,90.93968795315052,10.440445514441839,6.917554477928767,0.8807227591282679,2.0789745850429053,2.1999998092651367,27.672954239586268,24,3,-4.010001182556152,-20.972808611638797,Yes
CCL,2022-10-03,7.170000076293945,17.857377386910954,11.906539333959483,7.42546054015551,1.120269698450993,-2.5136804434848465,2022-11-14,10.40999984741211,78.7835318214324,10.30022698816898,7.383773074773526,0.7291134783488636,2.4111477872821765,3.239999771118164,45.18828084577743,42,2,-6.210000991821289,-32.47908325965468,Yes
CCL,2022-03-02,19.1200008392334,28.262961354274836,24.036620102884765,18.690380133626466,1.3365599923145755,-1.7533815720711567,2022-07-21,9.670000076293945,52.134637040665936,11.045997726018085,7.918002212946758,0.7819988782678318,0.470589437164469,-9.450000762939453,-49.424688013341864,141,1,-9.450000762939453,-49.424688013341864,No
CDNS,2024-01-08,254.89999389648438,45.038696420086005,283.88600224638185,253.81799860811032,7.51700090956788,-0.9235061760203742,2024-01-22,295.9599914550781,86.74225148127162,293.0317767886885,248.7132305355302,11.079636563289581,2.24353093011911,41.05999755859375,16.108277183901514,14,3,38.470001220703125,25.902235465957602,Yes
CDNS,2022-08-29,175.64999389648438,19.518190411174487,194.66246952312386,176.5455306599816,4.529234715785563,-2.378767923629097,2022-11-11,162.47000122070312,80.41053435168631,164.63732147744818,139.34767913290338,6.322410586136206,2.357881284078224,-13.17999267578125,-7.503554303308772,74,2,-2.589996337890625,-1.7438703631729364,No
CDNS,2022-04-18,148.52000427246094,30.321328175147073,169.94492306632029,149.51307711678518,5.107961487383771,-1.7852521996738469,2022-06-03,159.11000061035156,66.22305270613563,161.04465737819075,130.57134298802018,7.618328597542649,1.6738576201086341,10.589996337890625,7.130350143582817,46,1,10.589996337890625,7.130350143582817,Yes
CDW,2023-09-27,200.3800048828125,16.01667130277528,216.6435971697851,200.38640008363285,4.064299271538056,-2.4173899432323647,2023-10-12,215.3300018310547,66.2282068672216,213.67145389949457,197.65254512394296,4.004727193887907,1.4777541722113048,14.949996948242188,7.460822728787406,15,5,38.45001220703125,22.44076866396448,Yes
CDW,2023-03-13,188.8300018310547,13.03006349160708,216.83193719835012,189.4680628016499,6.840968599175056,-2.153204128554393,2023-05-19,175.69000244140625,58.8380818064164,174.5065629385632,162.40243822110477,3.026031179364609,1.3666401675758628,-13.139999389648438,-6.9586396558978665,67,4,23.500015258789062,13.715428832183418,No
CDW,2022-12-20,178.39999389648438,30.08089874443303,194.6118016101641,178.540198817082,4.017900698270522,-1.900494398854521,2023-01-13,192.00999450683594,82.64641841717857,192.89246243669615,171.48753939435855,5.351230760584396,2.3658118579445646,13.610000610351562,7.628924369946274,24,3,36.6400146484375,21.38439093705923,Yes
CDW,2022-09-26,159.52999877929688,12.777067855966777,180.828772905727,159.48222562942928,5.336636819074426,-2.2215295171381952,2022-11-11,186.7100067138672,77.06792403121291,184.76276326989654,154.8282340445566,7.483632306334975,1.9448453438804716,27.180007934570312,17.03755290073858,46,2,23.030014038085938,13.441119721206048,Yes
CDW,2022-04-13,171.33999633789062,23.52646988142756,181.93624192912088,171.33975904744162,2.649120720419821,-2.1395775677145754,2022-07-20,167.19000244140625,78.10774684269144,167.4848444906636,153.40715532623096,3.5194222911081496,2.4901833541153184,-4.149993896484375,-2.4220812333276753,98,1,-4.149993896484375,-2.4220812333276753,No
CE,2023-08-16,118.4800033569336,15.868142981713135,129.11529216723676,118.67870883984332,2.60914583184836,-2.8733537566775804,2023-11-15,125.68000030517578,76.49197129393839,124.98329125029466,109.31070823090653,3.9181457548470338,2.5887248228014785,7.1999969482421875,6.076972268941816,91,3,-24.23999786376953,-17.61755833196002,Yes
CE,2023-02-22,113.36000061035156,26.060210652197938,127.87302158038824,114.81097881634028,3.2655106910119898,-2.1809755507044475,2023-06-05,114.13999938964844,70.86128642379553,113.40236238742402,99.4066380093045,3.49893109452988,2.136508794568909,0.779998779296875,0.688072313953083,103,2,-31.43999481201172,-22.850494693525565,Yes
CE,2022-06-14,137.58999633789062,17.473102802856076,166.24213519339992,139.375867125936,6.716567016865977,-2.4713509750024114,2022-11-11,105.37000274658203,81.99830721838761,104.6917907497457,86.43020860938515,4.565395535090136,3.2853665720186482,-32.219993591308594,-23.417395485776023,150,1,-32.219993591308594,-23.417395485776023,No
CEG,2023-12-07,113.26000213623047,11.726520728368882,128.53578706026377,113.39721083402331,3.7846440565601154,-2.7575909416782696,2024-01-29,121.08999633789062,69.6488968627152,121.78290408169417,110.09409558261248,2.9222021247704255,1.7355070209168268,7.829994201660156,6.9132915892427285,53,5,36.1200065612793,66.23878116607035,Yes
CEG,2023-10-03,103.20999908447266,28.761142977248014,113.28269088676741,105.23130905219743,2.012845458642496,-2.1695657563195034,2023-10-12,114.91000366210938,79.23572169712514,115.69063658531338,104.35836320106357,2.8330683460624515,2.0103649583429775,11.700004577636719,11.336115377794744,9,4,28.29001235961914,51.87972307521831,Yes
CEG,2023-01-04,81.94999694824219,29.670455158375077,93.61734323095165,83.10365667749561,2.6284216383640113,-1.8834483097603596,2023-05-05,79.12000274658203,75.75399955551687,79.08545297019374,74.42254797585117,1.1657262485856446,2.3470324993253016,-2.8299942016601562,-3.453318251430221,121,3,16.590007781982422,30.423634977745618,No
CEG,2022-07-19,55.439998626708984,29.43229872189592,61.5541591121608,54.43884053688705,1.778829643818438,-1.6845344549642385,2022-07-29,63.849998474121094,88.36171399598332,64.25146440010343,50.67353445548739,3.3944824861540077,2.54457021992536,8.40999984741211,15.16955277008336,10,2,19.420001983642578,35.61342823835835,Yes
CEG,2022-05-13,54.529998779296875,30.45729690556871,66.74795945695111,53.61304136702349,3.2837295224819045,-1.6963942259852913,2022-05-31,65.54000091552734,58.04057350620262,64.70299166289362,52.57900830658881,3.0309958390762013,1.1346112066460725,11.010002136230469,20.190725073719566,18,1,11.010002136230469,20.190725073719566,Yes
CF,2023-11-20,77.6500015258789,24.884322236533265,82.02814359297986,77.55285692581896,1.1188216667902258,-2.51201508326954,2023-12-22,80.19999694824219,73.89031059372321,80.06061292570939,72.5133860977281,1.8868067069953258,2.206371972862482,2.5499954223632812,3.283960556669697,32,7,34.959999084472656,36.25803749053843,Yes
CF,2023-08-17,77.22000122070312,40.97336126445058,83.52812452094112,76.83887682183233,1.672311924777195,-1.395374967248725,2023-09-11,84.19999694824219,61.21826085480713,83.81206675221073,72.29893178294553,2.878283742316299,1.3078976099196562,6.9799957275390625,9.03910336337535,25,6,32.410003662109375,33.61336266084674,Yes
CF,2023-05-09,67.06999969482422,25.39973345949116,79.27926021183804,66.98373951350375,3.073880174583574,-1.7377056501127843,2023-07-19,76.86000061035156,82.3399611323438,76.83287782907115,66.74512128591908,2.5219391357880205,2.5738127973391953,9.790000915527344,14.596691456795751,71,5,25.430007934570312,26.374204954881176,Yes
CF,2023-03-10,80.75,20.918717648357386,89.82838700275012,80.04261290569714,2.4464435242632474,-2.642815445930887,2023-04-12,77.38999938964844,69.51169662084126,76.85469706800885,68.1963031456142,2.164598480598662,2.094844606251468,-3.3600006103515625,-4.160991467927631,33,4,15.640007019042969,16.220708687049385,No
CF,2022-09-27,91.77999877929688,42.05966995365896,109.18074196652393,93.17825766726514,4.0006210748146955,-1.3271681998921712,2023-02-13,89.30000305175781,53.49041426643234,88.65918827166537,82.04481105694792,1.653594303679365,0.9059046747326678,-2.4799957275390625,-2.702109131100232,139,3,19.00000762939453,19.705463586613096,No
CF,2022-06-24,81.5,36.07934248425935,100.98331059602945,81.58868952604085,4.848655267497148,-1.64292982831979,2022-07-26,91.56999969482422,70.33986395421988,90.0304076846308,81.20859225433404,2.2054538575741924,2.1675817609961805,10.069999694824219,12.355827846410085,32,2,21.480003356933594,22.277539685591712,Yes
CF,2022-04-26,96.41999816894531,22.501876968351553,113.0567463761128,93.66025344078174,4.849123233832766,-1.7237136499500096,2022-05-18,107.83000183105469,50.608499048063436,107.58940975657055,90.09559009084157,4.373454916432241,0.6327950646632401,11.410003662109375,11.833648494907646,22,1,11.410003662109375,11.833648494907646,Yes
CFG,2023-08-16,28.209999084472656,15.338951977008307,33.34456128423355,28.645438296149752,1.1747807470209484,-2.464289116129258,2023-11-16,27.329999923706055,71.34804796434898,27.56527674681031,21.988723154007562,1.394138398200687,1.6519163206963052,-0.8799991607666016,-3.119458310266201,92,4,-19.8799991607666,-40.34909473526102,No
CFG,2023-03-03,40.41999816894531,32.953125212842934,44.89660465944749,40.394394943824,1.1255524289058727,-1.4797180625503294,2023-06-08,28.799999237060547,68.37328024243233,29.29514205608837,24.327858088870126,1.2418209918045606,1.6254354408147103,-11.619998931884766,-28.748143142699128,97,3,-19.0,-38.563019735077134,No
CFG,2022-09-26,33.959999084472656,19.08743279423976,39.14232434493145,34.132676418008,1.2524119817308628,-2.3774130058566216,2022-10-24,38.25,77.95912003750034,38.64251435794003,32.524485840424234,1.5295071293789484,2.4887097401186504,4.290000915527344,12.632511870381165,28,2,-7.380001068115234,-14.978690886032533,Yes
CFG,2022-03-02,49.27000045776367,42.37608687854913,56.85350611421756,49.65049397733518,1.800753034220593,-1.4171844968965888,2022-07-20,37.599998474121094,65.02846621707442,37.8239242383386,34.75607606683719,0.7669620428753523,1.6689216293385103,-11.670001983642578,-23.685816673873582,140,1,-11.670001983642578,-23.685816673873582,No
CHD,2023-07-28,97.0199966430664,43.305245592454966,100.59400236824843,96.20599763175159,1.097001184124213,-1.1394686644016991,2024-01-12,97.87000274658203,82.69665143430788,97.7188762920426,89.917124531932,1.9504379400276495,1.9646875377318003,0.850006103515625,0.8761143402661323,168,3,-15.159996032714844,-15.510534442455093,Yes
CHD,2023-05-31,91.93000030517578,31.929268903953712,98.61285461656948,91.86614547498326,1.6866772853965524,-1.6538451793274394,2023-06-23,97.73999786376953,65.94430200718827,97.61743867304656,91.19856169316438,1.6047192449705465,1.6900168499732404,5.80999755859375,6.320023430117012,23,2,-16.01000213623047,-16.380194890678517,Yes
CHD,2022-05-02,97.73999786376953,21.661454844278282,106.26143130440782,97.8805685124867,2.0952156979802803,-2.7830079978393765,2022-10-26,75.91999816894531,76.09988170502106,75.83851594438813,70.10348463544584,1.4337578272355775,2.5032102357179067,-21.81999969482422,-22.324534654929128,177,1,-21.81999969482422,-22.324534654929128,No
CHRW,2023-08-16,94.45999908447266,24.367881689200374,101.27156025218507,94.22043956470945,1.762780171868901,-1.9491950299229073,2023-12-05,85.23999786376953,68.26352071161264,85.39231790354259,79.13568273732656,1.5641587915540047,1.7939351103872638,-9.220001220703125,-9.760746675910893,111,5,4.170005798339844,4.414105794915546,No
CHRW,2023-06-01,94.54000091552734,23.376811797775105,104.88785488226692,94.85314472100457,2.508677540315586,-1.9932801145996077,2023-07-12,99.1500015258789,71.00702567899033,98.15649413966064,90.48950576878663,1.9167470927185022,1.7305357853551453,4.6100006103515625,4.8762434585447645,41,4,13.390007019042969,14.17381903887236,Yes
CHRW,2023-03-20,96.0,23.95652974919335,104.07512963056212,95.94087073564882,2.033564723728322,-1.9856751620863606,2023-05-02,104.2300033569336,74.74703914763185,103.47373044923955,90.10027010007684,3.3433650872906755,2.2770475411615814,8.230003356933594,8.572920163472492,43,3,8.780006408691406,9.293962416893953,Yes
CHRW,2022-09-14,110.45999908447266,25.73012268769247,120.11994621140117,109.96605461257344,2.538472899706934,-1.9866276345000653,2023-01-24,97.41000366210938,81.05701152789945,97.63038393849172,88.69161694651805,2.23469174799342,2.6531605089200863,-13.049995422363281,-11.814227349742678,132,2,0.5500030517578125,0.5821986288249134,No
CHRW,2022-07-14,94.47000122070312,26.05590617211672,105.35447395781145,95.26452628632919,2.5224869178705633,-1.8788999037692127,2022-07-29,108.06999969482422,84.62005045800203,107.88718037838856,93.34981989626965,3.6343401205297305,2.7739552371459477,13.599998474121094,14.396102782245599,15,1,13.599998474121094,14.396102782245599,Yes
CHTR,2022-12-15,325.0,17.187678533119666,418.62414781859803,335.7788551110895,20.711323176877126,-3.0790649271630968,2023-06-28,354.0,79.24574422647288,352.8713669490369,317.2906295109241,8.895184359528209,2.732828847152342,29.0,8.923076923076923,195,4,-97.02005004882812,-16.703402927320944,Yes
CHTR,2022-07-29,434.010009765625,16.550156550844974,501.8302164884964,439.71179400955054,15.529605619736458,-2.4901468905534316,2022-10-26,350.79998779296875,70.75922069343471,347.67494532036056,300.84405187202225,11.707723362084584,1.7604188178671103,-83.21002197265625,-19.172373931557825,89,3,-126.02005004882812,-21.6961717895151,No
CHTR,2022-06-14,456.9200134277344,19.107457728513168,513.802876616694,451.999125336431,15.450937820065757,-2.0018849416175915,2022-07-22,491.760009765625,62.361158245448564,492.13710747643347,450.93189887122276,10.301302151302668,1.3751182933132209,34.839996337890625,7.624966145940301,38,2,-42.810028076171875,-7.370364660978221,Yes
CHTR,2022-03-03,580.8400268554688,24.968735676510406,628.5043981996743,568.4886071714194,15.003947757063736,-2.4444563494338403,2022-05-27,503.19000244140625,80.60707683075192,508.03136653569385,427.07063846918896,20.240182016626214,2.094299344943863,-77.6500244140625,-13.368573242867138,85,1,-77.6500244140625,-13.368573242867138,No
CI,2023-08-18,270.6600036621094,30.764053474745012,302.47591302574926,276.7240900260085,6.4379557499351705,-2.110917236483141,2023-09-22,289.3699951171875,67.53587237706944,291.14245120972896,274.4425555041382,4.174973926397673,1.5922252932986274,18.709991455078125,6.91272859008588,35,4,66.719970703125,27.553158118866943,Yes
CI,2023-01-04,321.07000732421875,13.61053597497633,342.32098516798555,318.8070177617019,5.878491851570909,-3.447144979278967,2023-07-20,293.17999267578125,75.83829575689869,291.83548141664255,266.82751601988093,6.2519913491904076,2.3814016480316065,-27.8900146484375,-8.68658361485443,197,3,48.009979248046875,19.826545718836748,No
CI,2022-09-26,277.0,21.328436360800637,295.6363670379989,277.9066322295792,4.432433702104935,-2.2496697099123906,2022-10-25,308.0,80.88690435113585,308.459169736794,275.9958290425028,8.115835173572801,2.303215089797965,31.0,11.191335740072201,29,2,75.89999389648438,31.34420640494855,Yes
CI,2022-06-14,242.14999389648438,30.042787717012757,276.1658774071659,244.9451196021114,7.805189451263622,-1.9020027487440485,2022-08-10,287.04998779296875,81.3042210662718,286.6365069548191,262.0984936555325,6.134503324821639,2.070665927858519,44.899993896484375,18.54222383985625,57,1,44.899993896484375,18.54222383985625,Yes
CINF,2023-10-02,101.83999633789062,12.551606059902014,110.57026305073677,101.28573670512262,2.3211315864035367,-2.5280782673885733,2023-12-13,104.80000305175781,77.27160776008871,105.2434448394269,99.56855619817077,1.4187221603140332,2.519170376068318,2.9600067138671875,2.9065267285029215,72,4,-22.449996948242188,-18.241648658414952,Yes
CINF,2023-03-10,114.13999938964844,12.533756999034836,130.143291457546,113.57170793210241,4.142895881360897,-2.241789382587416,2023-07-21,103.05999755859375,76.91332274200835,102.27993674509612,94.46406273610505,1.9539685022477704,2.143329236461822,-11.080001831054688,-9.707378561681992,133,3,-25.410003662109375,-20.646789408562913,No
CINF,2022-12-19,102.44000244140625,20.588424663776365,112.44088098359249,101.70212209868289,2.684689721227401,-2.2838762525332763,2023-01-09,109.73999786376953,67.2552083736292,109.61930238548757,100.2136993234968,2.3514007654976905,1.6047887889988746,7.299995422363281,7.12611796991975,21,2,-14.330001831054688,-11.64378147931152,Yes
CINF,2022-05-02,123.06999969482422,13.376430431589071,145.7669919024491,125.44900693788294,5.079496241141534,-2.925093102702428,2022-10-14,101.44000244140625,61.85516312905194,101.18711424178711,88.41688661270508,3.192556907270505,1.330595741249783,-21.62999725341797,-17.57536142606136,165,1,-21.62999725341797,-17.57536142606136,No
CL,2023-05-24,77.23999786376953,14.81995661477707,83.08576697567231,77.10623436710112,1.4948831521427992,-2.41891636096766,2023-11-29,77.83999633789062,76.69530429113641,78.04618023483148,73.94682055862556,1.0248399190514816,1.8378449372197339,0.5999984741210938,0.7767976316873142,189,5,13.299995422363281,17.922106975400986,Yes
CL,2023-01-20,74.75,29.791930600960384,81.13008344155115,75.46791613120276,1.4155418275871,-2.0197194383468586,2023-03-31,75.61000061035156,75.30009603650159,75.40553322656223,70.35246543066432,1.2632669489744746,1.7977215339237995,0.8600006103515625,1.1505024887646322,70,4,12.699996948242188,17.11359264913328,Yes
CL,2022-09-14,75.80000305175781,30.30884892063918,83.75248278008102,75.11651517524125,2.1589919012099457,-1.5629986463479748,2022-11-21,76.69999694824219,75.6467338495238,76.78686896214354,71.7001305495752,1.2716846031420852,2.104687283680899,0.899993896484375,1.1873269924142886,68,3,11.839996337890625,15.954718345183174,Yes
CL,2022-05-03,74.87000274658203,17.560743443138193,84.10476286938668,75.55623642870903,2.137131610169411,-2.4989110450034366,2022-08-04,81.1500015258789,64.46691098822208,81.55904019226675,75.5329596246278,1.506520141909737,1.5559031811083524,6.279998779296875,8.38787037387089,93,2,10.94000244140625,14.74195199619034,Yes
CL,2022-03-11,74.20999908447266,26.05935753748426,80.90079983531736,73.57619982898929,1.8311500015820157,-1.8941666090109033,2022-04-07,78.87000274658203,87.03559510051197,79.30875285192367,71.67924458459977,1.9073770668309715,2.5826038995362026,4.660003662109375,6.279482171674641,27,1,4.660003662109375,6.279482171674641,Yes
CLX,2023-09-14,147.64999389648438,34.29726997796986,158.97410471618642,147.81689565002452,2.789302266540471,-1.4145126120579352,2023-11-07,128.5399932861328,79.63545397232907,130.52105638097848,114.45694425989068,4.01602803027195,2.497742514846717,-19.110000610351562,-12.942771012743389,54,5,-0.8799896240234375,-0.6356469289979151,No
CLX,2023-05-24,160.77999877929688,19.72122264071764,174.20722987194534,160.1307706163359,3.5191148139023625,-2.1366186513586305,2023-08-04,165.8300018310547,72.7429410923331,162.51538277917925,147.5656169766801,3.7374414506247806,2.399902379047797,5.0500030517578125,3.1409398495455676,72,4,18.230010986328125,13.168167195058992,Yes
CLX,2022-12-21,143.39999389648438,32.00280089455991,152.39520517116472,143.26879324192123,2.2816029823108663,-1.8548332623325543,2023-01-18,147.47000122070312,47.010705667888566,146.99125445725926,139.85574719068998,1.7838768166423218,-0.05801605738151247,4.07000732421875,2.838220012168725,28,3,13.180007934570312,9.520375398829293,Yes
CLX,2022-05-20,137.82000732421875,19.580154145300995,162.73184169113554,137.33915745437227,6.348171059190823,-1.8486421382747007,2022-10-26,140.82000732421875,76.30835639437073,141.44607406952554,123.63692611357993,4.452286988986404,2.0053741259799227,3.0,2.176752169909962,159,2,9.110000610351562,6.580468397642007,Yes
CLX,2022-03-09,138.44000244140625,22.56586022446882,150.6940227459635,137.84797859680995,3.211511037288388,-2.179969589902772,2022-04-05,144.5500030517578,75.23379028125544,145.54050013261997,126.71950276654995,4.705249341517505,1.7151047506559005,6.1100006103515625,4.4134646797175385,27,1,6.1100006103515625,4.4134646797175385,Yes
CMA,2023-08-16,47.5,17.645044040785493,55.5540060048189,48.15899410199262,1.8487529757065717,-2.5728161857139336,2023-12-04,47.790000915527344,86.94585623698082,48.26499399792255,39.80400624621807,2.1152469379261207,2.5602214775825325,0.29000091552734375,0.6105282432154605,110,5,-29.149993896484375,-32.65374145026189,Yes
CMA,2023-05-03,37.36000061035156,21.910384961587212,47.90295477885633,36.932044687086055,2.7427275229425705,-2.4929555869920352,2023-07-11,45.290000915527344,76.97052943701812,45.515665644199274,39.855334264247986,1.4150828449878219,2.434133892649407,7.930000305175781,21.225910534323088,69,4,-29.43999481201172,-32.97859966291185,Yes
CMA,2023-02-23,69.95999908447266,23.400369230747614,78.38729014013967,69.41670842553415,2.2426454286513815,-1.735449169486815,2023-04-20,45.0,59.442065733068425,46.978483451080685,39.172515999602915,1.9514918628694429,1.3961111309542875,-24.959999084472656,-35.6775291754005,56,3,-37.3699951171875,-41.86176377557871,No
CMA,2022-09-23,75.13999938964844,16.54400114243596,85.8483166908123,75.09768321763498,2.687658368294326,-2.2930750679972496,2023-01-24,72.0,64.82145336028731,71.26167218154775,64.16832812362803,1.7733360144799308,1.9426682148175998,-3.1399993896484375,-4.178865338240893,123,2,-12.409996032714844,-13.901642768437055,No
CMA,2022-03-02,89.2699966430664,48.349116466095275,102.99086689047988,89.73813167519396,3.313183803821482,-0.8132664148556207,2022-07-20,80.0,76.52725077719809,78.53829182722461,71.16870737931836,1.842396111976564,2.3211608092021856,-9.269996643066406,-10.384224254125595,140,1,-9.269996643066406,-10.384224254125595,No
