,Ticker,Buy Date,Buy Price,Buy P/E Ratio,Buy Fwd P/E Ratio,Buy P/B Ratio,Buy RSI,Buy Upper BB,Buy Bollinger %b,Buy Lower BB,Buy vol,Buy Z Score,Buy MACD,Buy VWAP,Buy OBV,Buy Stoch,Buy Awesome Oscillator,Buy Ultimate Oscillator,Buy TSI,Buy Acum/Dist,Sell Date,Sell Price,Sell P/E Ratio,Sell Fwd P/E Ratio,Sell P/B Ratio,Sell RSI,Sell Upper BB,Sell Bollinger %b,Sell Lower BB,Sell vol,Sell Z Score,Sell MACD,Sell VWAP,Sell OBV,Sell Stoch,Sell Awesome Oscillator,Sell Ultimate Oscillator,Sell TSI,Sell Acum/Dist,Profit,Profit %,Duration,Ticker Cum Profit,Ticker Cum Profit %,Profitable
0,JKHY,2023-08-17,156.2,34.15098,30.502626,7.3588815,12.34249118088789,179.1617339674544,-0.2500692116204536,159.40526603254554,4.93911698372722,-2.924308140015026,-1.9357022403863082,164.79769555395578,2912000,19.84892992026854,-3.0984117647058724,35.11700079792299,-7.560596923562921,7160525.13554797,2023-11-15,153.37,34.15098,30.502626,7.3588815,77.92288722047425,153.88905816926228,1.010206233662139,135.80294183073772,4.52152908463114,1.9891500931777637,1.55557745189973,145.81489846844167,4478300,80.70093457943928,4.664264705882346,49.261368939294876,9.076340761874185,4624752.984994736,-2.829999999999984,-1.81,90,-2.829999999999984,-1.81,No
1,JKHY,2024-02-06,162.94,34.15098,30.502626,7.3588815,33.06137818638443,170.4699426987908,0.06822956464242502,163.34605730120919,1.7809713493953985,-1.6833510550395698,-0.7399819354108974,166.64967685637265,7619800,32.767232767232805,-0.8227352941176491,47.96864263384146,3.4033087387908174,7913757.009757273,2024-02-09,175.0,34.15098,30.502626,7.3588815,78.54462279834598,173.9613993080686,1.1759004925074643,161.56360069193138,3.0994496540343017,2.635145239210144,0.5437885685536903,167.60983967876152,9637800,98.90109890109898,1.456323529411776,66.54167099862563,15.405670549304961,9472969.263177635,12.060000000000002,7.4,3,9.230000000000018,5.91,Yes
0,J,2023-09-07,132.0,26.2,16.15859,2.759399,26.00891384289868,138.09324292677962,-0.026093991272057478,131.7707570732204,1.5806214633898084,-2.0510919755873807,-0.8800854278718782,134.54509630293572,8286600,16.36952998379243,1.8609411764705897,45.44343548068829,17.547924587523628,5940424.636549989,2023-09-28,136.56,26.2,16.15859,2.759399,68.06805976097766,136.08467896039053,0.9859798068321911,129.44932103960946,1.658839480195273,1.8946980931693387,0.1925675381228794,132.97345641045476,8373600,73.79972565157752,-0.42091176470589176,44.374830278967295,6.770114175002771,4673250.462672994,4.560000000000002,3.45,21,4.560000000000002,3.45,Yes
1,J,2023-11-22,123.58,26.2,16.15859,2.759399,24.357051783500722,139.49065152373345,-0.1678137302712751,125.99634847626652,3.3735757618667357,-2.6036172358375387,-0.8263650774083751,131.5579040937192,3486200,17.548596112311017,-2.9466470588235154,44.48997345352261,-9.872273504310257,4284068.8362724045,2024-01-10,130.9,26.2,16.15859,2.759399,74.41035292442925,131.65871365235998,1.0586894297514726,125.11928634763999,1.6348568261800005,2.178172389762487,0.45804871126475266,128.5482249514196,7919100,91.96969696969694,0.6969705882352741,60.38204963150109,1.2428660671108058,7543757.241048985,7.320000000000007,5.92,49,11.88000000000001,9.0,Yes
0,JNJ,2023-08-22,166.86,29.342966,13.8068905,5.330043,23.848072210904803,176.61339471497885,-0.05930950653837355,166.47760528502116,2.533947357489422,-2.1805898941304505,-0.9380694120217257,171.51682710254858,-401737100,5.776515151515279,3.152588235294104,37.76856647148729,11.127260731471726,-87283085.8979704,2023-12-01,156.44,29.342966,13.8068905,5.330043,87.67237406306782,155.98921125408646,1.2478640454444894,145.5457887459135,2.6108556270432395,2.915710819529715,1.0679468682197293,151.2305950758759,-449413900,99.32260795935638,2.167058823529402,72.51853149032289,7.415454078914985,-141989637.30604473,-10.420000000000016,-6.24,101,-10.420000000000016,-6.24,No
1,JNJ,2024-02-05,156.61,29.342966,13.8068905,5.330043,15.874660743294541,163.66373250899116,-0.09579363276289916,156.38726749100888,1.8191162544955726,-2.322831204194649,-0.7156436696270317,159.18586673685718,-430065900,5.5825242718447505,-0.8367647058823877,39.60918878492418,-2.0815962967499715,-117362178.64301683,2024-02-26,161.8,29.342966,13.8068905,5.330043,64.21706667158344,161.39102271391934,0.9204989867575449,154.72397728608067,1.6667613569596638,1.6394068584505317,0.46622654862722346,157.7561747763356,-418548000,80.29689608636966,0.32920588235293735,65.01889319812109,5.055150278902106,-91991834.67689176,5.189999999999998,3.31,21,-5.230000000000018,-3.13,Yes
0,JCI,2023-08-03,63.44,24.408922,15.936894,2.679672,12.332969626629065,72.29303046068158,-0.30044661864214917,64.28396953931845,2.0022652303407815,-3.1207154303611078,-0.8243794108720012,67.68935144410335,15032700,1.1778563015312287,-0.08688235294117419,28.934128319619106,0.10489604481411102,8744959.02160272,2023-12-04,53.4,24.408922,15.936894,2.679672,84.92927585717506,54.15972580798361,1.0379147620588123,50.032274192016395,1.0318629039918055,2.0971778243296355,0.27908395717557644,52.549914171519696,19534500,97.33333333333314,1.9826176470588308,65.88496880808547,16.183423413045126,-20923173.640456773,-10.04,-15.83,123,-10.04,-15.83,No
0,JPM,2023-08-16,150.6,12.147258,12.065483,1.8874698,22.973593956138956,159.7429577958918,-0.13860583054286071,151.2320422041082,2.1277288979458935,-2.489743879078868,-1.1653782040336225,154.98536483089703,194770800,5.257731958762799,0.6395294117646984,48.44253579114849,11.397341058087223,128681447.65384366,2023-11-17,152.2,12.147258,12.065483,1.8874698,87.73489452654977,152.7273583181486,1.0181568933493683,134.33464168185142,4.598179159074286,2.0201474711285643,1.310970120382993,144.81777218567598,177522800,99.74009096816101,4.963911764705898,72.03365984724817,18.74210520356797,105455654.75290537,1.5999999999999943,1.06,93,1.5999999999999943,1.06,Yes
0,JNPR,2023-07-17,28.88,39.136845,15.113821,2.6506023,24.298205910312447,31.66857560767663,-0.0035464028017466102,28.672424392323364,0.7490378038383156,-1.9631852924707844,-0.19928095828516315,30.2843565933988,-23316400,-3.082191780821911,-0.25035294117646956,3.0061342245726563,-3.880973140755925,-734153858.0703236,2023-09-01,29.22,39.136845,15.113821,2.6506023,82.60227804455329,28.627485379372118,1.1418720811602943,26.378514620627875,0.5622426896860614,2.5024780682975676,0.25272818880874204,27.968813302525824,-5848900,80.4444444444444,0.16929411764705904,17.923835810817547,-0.8658988388213485,-1083633979.0003216,0.33999999999999986,1.18,46,0.33999999999999986,1.18,Yes
1,JNPR,2023-10-05,27.05,39.136845,15.113821,2.6506023,19.01301965513653,28.84256533400115,-0.1378328694113789,26.40643466599885,0.6090326670005756,-2.4867303218048407,-0.13293328062281162,27.627090178517612,-27385100,-9.130434782608729,-0.7256470588235295,-3.329892174804278,-17.968393608375273,-1217478113.3565135,2023-11-30,27.95,39.136845,15.113821,2.6506023,84.4363436059876,27.80122616392153,1.2743480751666723,25.92177383607847,0.469863081960765,3.0189645759792865,0.14353867492004968,27.20071133569376,-12877100,91.7602996254682,0.9905294117647045,33.22427022844118,15.129409163276764,-1393670647.765514,0.8999999999999986,3.33,56,1.2399999999999984,4.29,Yes
0,K,2023-08-02,62.08,25.386665,14.9921255,6.1274405,40.10135452296425,64.27362710483267,0.17033232065847864,62.19937289516733,0.5185635524163343,-1.2852812290688962,-0.11382153882659149,63.101069358148976,574891,33.62831858407085,0.11252941176469733,42.22854133024514,-1.3823403353551338,23076498.325060353,2023-11-03,52.0,25.386665,14.9921255,6.1274405,73.60370902672628,51.88574507960175,1.0719057540155503,48.85125492039825,0.7586225398008745,2.229699107600988,0.43438539868808834,50.56622488435816,-6519508,92.97658862876251,-1.2154411764705841,50.696014940025,-17.35323136110119,-6341488.310539156,-10.079999999999998,-16.24,93,-10.079999999999998,-16.24,No
0,KVUE,2023-07-24,23.17,22.611113,16.28,3.4762557,26.091305145477307,26.6160322588016,0.05087621066239065,23.9969677411984,0.6547661294008003,-1.7510068840139952,-0.1277781752813283,24.30326927704811,3674000,44.414893617021306,-1.1282941176470622,57.931579890064874,-27.811952399033213,95154877.93374857,2023-12-04,20.62,22.611113,16.28,3.4762557,78.13728875960888,20.785558895485835,0.92694575779245,18.811441104514167,0.49352944774291674,1.664540999036649,0.13360735265634133,20.08180453353497,106103300,86.70520231213871,0.7858823529411758,55.20048453579028,17.69803936832593,-327838944.36569464,-2.5500000000000007,-11.01,133,-2.5500000000000007,-11.01,No
1,KVUE,2024-01-23,20.59,22.611113,16.28,3.4762557,44.36993265500111,22.0952272862902,0.23917263737062378,20.5237727137098,0.3928636431450999,-1.0168922652189751,-0.14679861915387346,21.244810414881396,138175000,35.79545454545453,-0.2964705882352945,47.63539529485035,1.2245616434447384,-320677570.970166,2024-03-08,19.69,22.611113,16.28,3.4762557,79.50029104906845,19.839641565451746,1.160872452730614,18.588358434548258,0.3128207827258725,2.5765551539659115,0.16022474359879235,19.17678879352187,119094100,87.03703703703698,-0.3666764705882315,57.413063444393366,-14.419771554741894,-333622555.3087433,-0.8999999999999986,-4.37,45,-3.4499999999999993,-14.89,No
0,KDP,2023-09-06,33.07,20.006453,15.12683,1.6793026,37.46950349069829,34.02538303381715,0.06656847960992979,33.13061696618284,0.2236915169085773,-1.6898271567199465,-0.106476920923671,33.54897657207574,21651500,33.333333333333535,0.002176470588238999,47.805383778640596,5.562606940112067,18653775.537389353,2023-12-14,33.31,20.006453,15.12683,1.6793026,45.71611449220854,33.04759126308716,0.4972290535329368,31.381408736912842,0.41654563154357943,-0.01080313814197179,-0.0021983791801168384,32.239238684482636,19062700,41.224489795918444,1.014411764705887,48.46943682264773,21.30719316922204,-62681343.98260933,0.240000000000002,0.73,99,0.240000000000002,0.73,Yes
1,KDP,2024-02-26,30.05,20.006453,15.12683,1.6793026,21.02381034704645,32.36675636886302,-0.20667262758079796,29.955243631136966,0.6028781844315133,-2.755117108054327,-0.12920142428247805,30.762144888467102,-31454700,13.25301204819271,-0.8011176470588239,44.3454141544973,-19.863569346484606,-31004784.531192925,2024-03-26,30.44,20.006453,15.12683,1.6793026,79.70241270049259,30.489378964538076,1.1329022410773917,28.430621035461925,0.5146894822690372,2.467507193660018,0.2449277085503903,29.483945610306478,-69539400,87.9166666666667,-0.059735294117650994,58.56537525762798,-6.0394703649186035,-32030095.32321398,0.39000000000000057,1.3,29,0.6300000000000026,1.91,Yes
0,KEY,2023-08-16,10.62,17.647728,9.412121,1.1983949,17.376267748490605,12.833239055314246,-0.07977259519342765,10.670760944685755,0.5406195276571225,-2.2603697008426065,-0.23395727826293972,11.673201465783604,-227227500,5.70175438596487,0.09785294117647148,46.21969005979363,4.425267141747556,23672847.071170054,2023-10-18,10.85,17.647728,9.412121,1.1983949,53.07247827806577,10.972199681020697,0.6975527824727276,10.021800318979302,0.23759984051034871,0.7702025372025838,0.07515883499895931,10.480973307718571,-165243900,60.15625,-0.21458823529411752,54.59670075609053,-5.91121345666179,37477214.30931878,0.23000000000000043,2.17,63,0.23000000000000043,2.17,Yes
1,KEY,2023-10-23,9.82,17.647728,9.412121,1.1983949,29.279947535503027,10.995365496603458,0.04227897330094833,9.837634503396544,0.2894327483017287,-1.7845250858121906,-0.024060814290088273,10.437553097039213,-198140200,9.493670886075972,-0.22194117647058498,37.12874486352745,-11.566718426115697,-14407221.163003847,2023-11-06,11.69,17.647728,9.412121,1.1983949,74.19123259287356,11.401809530947114,0.9432673796305707,9.462190469052883,0.4849047654735573,1.7281743956086126,0.15722343459511437,10.363612956522314,-156126400,80.82191780821917,0.29794117647058904,56.54666441593877,3.4605054532196986,5313052.537781848,1.8699999999999992,19.04,14,2.0999999999999996,19.77,Yes
2,KEY,2024-01-17,13.67,17.647728,9.412121,1.1983949,26.374271565835528,14.816515833811087,-0.04829313081276845,13.872484166188913,0.236007916905543,-2.137640154681401,-0.16286367358323528,14.310200219724779,-105973900,18.939393939393934,0.25976470588235223,59.65122065664872,17.07814056295721,99223734.16312626,2024-03-06,14.94,17.647728,9.412121,1.1983949,71.78869670593704,14.916825847695533,1.0629176910216007,13.41317415230447,0.37591292384776553,2.1946571869769014,0.09997017664682917,14.301246126310392,-21496800,85.71428571428568,0.3386764705882328,63.59692340131654,8.483993864566532,168199407.0704816,1.2699999999999996,9.29,49,3.369999999999999,31.73,Yes
0,KEYS,2023-07-31,161.47,29.420956,21.77551,5.7995434,22.816673279146755,173.00694059654046,-0.07599473758915441,161.77005940345953,2.809220298270236,-2.2456409003894815,-1.113070670004476,167.43112775326034,-13695000,6.65597433841229,0.8684117647058827,35.92529764830946,4.366404152638411,-3078244.5721371863,2023-11-15,130.11,29.420956,21.77551,5.7995434,78.18889478765817,130.00087724484615,1.2601214707899902,116.76112275515385,3.309938622423075,2.9634990611454954,1.3436245229134978,124.1813499134309,-26307100,90.19123997532385,-0.695647058823539,68.00807811363508,-2.3334066308125854,-7263150.652943823,-31.359999999999985,-19.42,107,-31.359999999999985,-19.42,No
1,KEYS,2024-02-22,145.84,29.420956,21.77551,5.7995434,38.200993640897295,163.2786988061675,0.08871019899314152,147.4733011938325,3.9513494030837504,-1.6035028426125035,-1.291188032434345,152.36407323165417,-11783700,44.636251541307004,-3.6556176470588184,50.25836277859931,-4.74541993307392,5374925.967635113,2024-04-09,159.68,29.420956,21.77551,5.7995434,74.70737213609262,159.84670743247864,1.0302674964176168,147.77529256752138,3.017853716239317,2.0673632941276896,0.721891257508919,155.12938311348083,-6531600,98.7091222030983,3.754764705882309,57.85293827471832,11.151761372301582,11552398.393003095,13.840000000000003,9.49,47,-17.519999999999982,-10.85,Yes
0,KMB,2023-07-27,132.25,24.556622,17.289188,47.12339,22.610103860782857,139.44518598502066,-0.12508764731009667,131.2188140149794,2.056592992510311,-2.4370402983248036,-0.388054720625986,134.22518712382353,594100,3.9215686274508985,-1.3638235294117464,51.13137734298848,-17.323383579029294,9244249.406528594,2023-12-01,123.74,24.556622,17.289188,47.12339,77.11663029917591,123.76301793356767,1.0755002543492398,119.21698206643235,1.1365089667838295,2.243713049810914,0.32257601758576204,121.95575144586492,-1955500,99.475065616798,1.2701764705882255,65.15762598277249,10.15258632292005,-13202904.532802003,-8.510000000000005,-6.43,127,-8.510000000000005,-6.43,No
1,KMB,2024-01-25,118.15,24.556622,17.289188,47.12339,42.177506119902354,125.53586328386126,0.1921280777799225,119.22913671613875,1.5766816419306293,-1.200305724168049,-0.34956863932085996,122.15321414645224,725500,35.187580853816264,0.11858823529412632,45.89800643887164,0.26793728235094316,-2709930.1998131853,2024-03-05,123.78,24.556622,17.289188,47.12339,82.38756521608445,123.8277879008101,0.9790724920688635,117.54221209918994,1.5713939504050396,1.8677684225801352,0.46265610629660553,121.1095574960998,6237400,82.52427184466029,1.29344117647058,56.642589017060615,7.412381772784888,2298354.262226581,5.6299999999999955,4.77,40,-2.8800000000000097,-2.18,Yes
0,KIM,2023-08-17,19.26,18.578432,25.266668,1.233162,14.15344050752293,21.14565007864746,-0.15888267804724884,19.22334992135254,0.4805750393237293,-2.568797584113405,-0.16338024981151456,20.05171959202468,-3251200,0.5681818181817058,-0.41370588235293937,36.83521067240664,-9.990365778080427,37323952.03377667,2023-11-02,18.39,18.578432,25.266668,1.233162,76.1116019214152,18.27226289549199,1.1321284493181973,16.05273710450801,0.5548814477459953,2.4644903980029835,0.23013904966605356,17.22315174130368,-1052100,95.63318777292585,0.3025294117647057,61.58271675649784,1.1096264795778186,12918472.77094847,-0.870000000000001,-4.52,77,-0.870000000000001,-4.52,No
0,KMI,2023-09-07,16.69,17.433962,14.551181,1.3535486,12.808596429495253,17.854271407833316,-0.12329329868853867,16.712728592166684,0.2853857039166575,-2.4300446395259034,-0.08482352187933767,17.167590872782934,-35273300,2.1052631578946936,-0.4310294117647082,26.682413898201872,-16.887400697463175,-57729457.74325216,2024-01-04,18.15,17.433962,14.551181,1.3535486,63.200127531070535,18.0240460056368,0.911029152726962,17.278953994363203,0.18627300281839962,1.6024866485403109,0.01020155147893273,17.685679191410063,-21799300,76.61290322580649,0.3356176470588217,53.99205984453796,17.971998260956205,-77650230.63412674,1.4599999999999973,8.75,119,1.4599999999999973,8.75,Yes
1,KMI,2024-01-19,17.38,17.433962,14.551181,1.3535486,19.65710651919801,18.26619505888815,-0.0971224739381943,17.280804941111846,0.24634752944407623,-2.328011980855649,-0.10203714200809638,17.750119424689252,-109249100,8.771929824561239,-0.06605882352940995,41.09739571894321,1.6796742022588746,-95287686.39601034,2024-04-01,18.37,17.433962,14.551181,1.3535486,78.26393445408698,18.38321571711156,1.0423975343374874,17.44878428288844,0.2336078585557808,2.114654888127587,0.03455331924791705,17.913727611902726,-89709900,93.2038834951456,0.5642941176470622,52.18635041981097,28.205921206367524,-53785792.502902396,0.990000000000002,5.7,73,2.4499999999999993,14.68,Yes
0,KLAC,2023-09-18,455.43,35.33621,25.201809,30.966093,17.96674760070671,520.9708650948462,-0.04881827074462283,458.68513490515375,15.571432547423104,-2.1396875270486104,-5.3369850681819475,485.87036116078474,6310600,7.522509439442349,-14.963441176470496,32.464999314830834,-8.072629193382578,4074239.5633492265,2023-10-12,485.0,35.33621,25.201809,30.966093,86.53908985743581,487.1520571896604,1.281203824020585,433.7599428103396,13.348028594830199,3.0456932056427886,5.352952537581548,463.97974666265026,13489500,91.29848734461585,-0.02555882352947947,70.55926013668793,1.5694256179587096,6033259.005253162,29.569999999999993,6.49,24,29.569999999999993,6.49,Yes
0,KHC,2023-08-08,34.91,16.08658,11.5763235,0.9138754,17.681965087043608,36.94693157677009,-0.17384820785392344,34.79706842322991,0.5374657883850454,-2.627143960628112,-0.12135801268439189,36.008821725606246,-59650200,10.162601626016256,-0.35288235294117953,39.60523070742098,-17.96658976894615,-12580990.778330501,2023-11-03,33.7,16.08658,11.5763235,0.9138754,71.41054273491179,33.24453227007744,1.022525206743453,30.50446772992256,0.6850161350387212,2.0371782920428876,0.2625288819729021,31.969502030530844,-121197800,80.51470588235316,-0.2886176470588282,50.39537468631023,-4.112033938717202,-56415646.81613442,-1.2099999999999937,-3.47,87,-1.2099999999999937,-3.47,No
1,KHC,2024-02-08,36.44,16.08658,11.5763235,0.9138754,29.857007117245644,38.017825156940354,0.014633289789181433,36.42717484305965,0.3976625784701745,-1.8923078024965425,-0.14371062960676478,37.04589799107841,-536300,14.285714285714407,-0.09014705882353269,45.87566101955655,-0.0036460589226708115,8369158.1133682905,2024-03-26,36.28,16.08658,11.5763235,0.9138754,82.70097090877911,36.29087641816967,1.048802115502028,34.02412358183033,0.5666882090848332,2.1396245423177445,0.23656151113092738,35.112034612572074,17023400,89.10505836575871,0.3709117647058875,64.65046443724496,-0.3553988370691738,13788718.99921608,-0.1599999999999966,-0.44,47,-1.3699999999999903,-3.92,No
0,KR,2023-06-02,44.6,18.722973,12.180219,4.4918137,34.88196242074271,51.59813861322072,0.10305555535471814,45.19586138677929,1.6005693066103575,-1.5475743473087884,-0.4931849105288257,47.7544346508036,-24944700,25.126475548060743,-2.266529411764708,33.56928993850728,-36.613037992368334,-24382093.136236798,2023-07-25,48.88,18.722973,12.180219,4.4918137,75.55903540141485,48.60488352512119,1.0445750778724638,45.84011647487882,0.6911917625605913,2.1231445157324917,0.22080877445111657,47.279996849250594,-9835900,90.8196721311475,1.1074411764705872,65.15796517593628,9.088472969007197,11077195.458590552,4.280000000000001,9.6,53,4.280000000000001,9.6,Yes
1,KR,2023-08-17,47.1,18.722973,12.180219,4.4918137,17.383727455290952,50.104757368096934,-0.13409549450880587,47.09524263190307,0.7523786840484654,-2.47215935197891,-0.30379007333076385,48.63114569660816,-19495100,5.4794520547946,0.06238235294117089,34.440368791676185,2.0267863045675543,-4179886.04540425,2024-01-03,46.69,18.722973,12.180219,4.4918137,81.603809756067,46.375301591828695,1.0670601485882847,43.6296984081713,0.6864007959143482,2.2108074597707272,0.16289299617553588,44.83934768576427,61855000,86.49425287356327,1.2513529411764779,61.15262281095645,16.268784776852236,-948183.4018270872,-0.4100000000000037,-0.87,139,3.8699999999999974,8.68,No
2,KR,2024-02-07,45.05,18.722973,12.180219,4.4918137,21.84569143422091,47.10449503817607,-0.24517993089661483,45.07850496182394,0.5064975190880338,-2.905246214531302,-0.21928266621905257,45.997367202739035,35264600,5.982905982905998,-0.09705882352941586,44.306480118964714,0.12674546186587093,817812.3459917177,2024-02-20,48.26,18.722973,12.180219,4.4918137,80.13748434049823,47.78028008931339,1.082790591535131,44.55071991068661,0.8073900446566974,2.2721360167129987,0.19891209481380312,46.09000183928803,58374600,78.39643652561251,0.566411764705876,61.249797982176595,11.651207485478569,14607157.705509882,3.210000000000001,7.13,13,7.079999999999998,15.87,Yes
0,LHX,2023-07-28,191.29,32.010868,14.724999,2.085209,35.11633808438542,199.73358733068088,0.10258020897882653,187.46841266931912,3.0662936653404405,-1.54942758865613,-0.8476547488687829,195.2125942998169,395300,17.817014446227848,2.228647058823526,14.798848118635354,9.42175937201876,-196168255.86484468,2023-11-06,185.5,32.010868,14.724999,2.085209,58.50506138236905,182.34402899977184,0.8126502136791265,168.70097100022812,3.4107644998859272,1.2189349338364095,0.8789718907134344,177.47985564605162,-11120900,58.72463768115939,6.089676470588245,23.346802916398456,10.470201537539282,-357063185.69028854,-5.789999999999992,-3.03,101,-5.789999999999992,-3.03,No
0,LH,2023-09-01,208.8,48.510395,13.079079,2.23786,18.40612184408735,219.39657865529776,-0.13854345377162278,207.9774213447022,2.8547893276488856,-2.489500689654417,-1.0794652242799532,213.32934658676032,8212608,5.03144654088062,-4.03814705882354,28.49985472876305,-9.551752859477187,7792534.876744523,2023-10-27,204.89,48.510395,13.079079,2.23786,45.229560615641304,204.66442262213644,0.29069793820936557,196.56157737786356,2.025711311068218,-0.8160096608871258,0.27303523477627634,200.52515693783232,3993108,30.307813733228155,-2.1022058823529335,43.64563686938361,-10.408391805525193,6488187.0363679575,-3.910000000000025,-1.87,56,-3.910000000000025,-1.87,No
0,LRCX,2023-09-18,620.77,37.59521,27.157925,15.540123,31.677229084018336,712.930622604803,0.08410122112398763,627.5723773951969,21.339561302401545,-1.6214719463846685,-6.443051748237487,664.7971585215973,3736100,18.992989165073293,-26.18626470588231,40.41521001571585,-8.522684102609658,11758003.462002523,2023-10-13,661.0,37.59521,27.157925,15.540123,60.6395158392413,650.7473808591201,0.8906152866856198,603.56761914088,11.794940429560008,1.5228987469053323,4.535523865796809,629.5203448284334,5182500,68.1257014590348,-5.6026764705882215,53.0899470971191,-4.574919238179316,10130218.743970212,40.23000000000002,6.48,25,40.23000000000002,6.48,Yes
1,LRCX,2023-10-26,589.1,37.59521,27.157925,15.540123,22.485529273148387,667.5541844757618,0.0385800610853584,580.7678155242381,21.69659223788089,-1.7989461004781329,-4.816886696109117,622.5866817695829,224000,4.837364470391932,-29.804705882352778,32.851012496650014,-19.923548791713163,7022069.973894392,2023-11-13,680.0,37.59521,27.157925,15.540123,75.76634614033867,684.3443493077917,0.9243672441504696,557.9886506922084,31.588924653895827,1.6544881021631836,9.346847412085951,623.5367734876356,6629300,87.27192595857203,33.01847058823523,57.92214579603513,14.813683508606413,8509981.26186446,90.89999999999998,15.43,18,131.13,21.12,Yes
0,LW,2023-07-11,112.26,10.433204,12.953301,6.9632964,19.72857058373424,115.2246282563101,-0.2511764089690556,110.56237174368988,1.1655641281550568,-2.9286247899574014,-0.4546796509685416,113.23510626846105,8299900,-3.9872408293460952,0.2624411764705741,3.316675704347903,0.9392005770321142,-97758106.55894409,2023-12-05,102.19,10.433204,12.953301,6.9632964,60.766489551169734,102.24188142052988,0.8182304314218554,91.85411857947012,2.596940710264937,1.2406906277314622,0.297606525565258,98.17236283899496,10100600,70.74340527577935,5.804941176470592,41.31822256136787,31.99917659766155,-246591760.30360758,-10.070000000000007,-8.97,147,-10.070000000000007,-8.97,No
1,LW,2024-02-07,101.13,10.433204,12.953301,6.9632964,27.03596729456102,111.42413888899273,-0.005092310027580847,100.10286111100726,2.8303194444963684,-1.9692123483933288,-0.787746283824881,104.68273583770461,7738100,8.031774051191498,-2.6921470588235366,33.99925656667285,-9.002449413169746,-270551232.20971483,2024-03-27,106.2,10.433204,12.953301,6.9632964,75.41705912853737,105.57475052861845,1.1445352059945524,99.91824947138154,1.4141252643092248,2.512860840327198,0.44186001475810155,103.14680644996065,17593800,88.30275229357802,1.7667941176470663,54.25594345674023,6.980271277403907,-266809026.93024296,5.070000000000007,5.01,49,-5.0,-4.45,Yes
0,LVS,2023-07-06,54.3,32.78125,16.919355,9.595682,24.48150008214037,59.7514681531462,-0.20782240953196723,54.993531846853806,1.1894840765730994,-2.7595997833420967,-0.2783475032682883,57.26376939855275,30087200,9.763779527559125,-0.8533529411764675,9.418627908840145,-13.089655331857603,-257021024.4719746,2023-10-25,47.28,32.78125,16.919355,9.595682,63.58992508092255,47.084478384625875,0.9381333599616014,43.459521615374136,0.9062391923129337,1.7081583020583537,0.48760622092989214,45.842755945094005,-32410600,65.14423076923075,0.0129117647058834,28.308110636311,-12.423367342591153,-586731286.250208,-7.019999999999996,-12.93,111,-7.019999999999996,-12.93,No
1,LVS,2023-11-30,45.5,32.78125,16.919355,9.595682,28.377212198741006,50.37702859766582,-0.025859722058891962,45.99497140233418,1.0955142988329087,-2.0501786260505663,-0.3809713153936018,47.02322493905417,-59150600,16.91176470588226,-0.18082352941176083,24.216926410865305,-0.8016344784473785,-668158433.3998077,2024-01-03,50.69,32.78125,16.919355,9.595682,67.47951137647152,51.398048910703785,0.8772206303434398,44.384951089296216,1.7532744553518909,1.470676762630686,0.30858708554593817,48.86318647372225,-35722500,76.79425837320578,1.4818823529411844,48.58582706580671,14.897751811729481,-697425527.3877909,5.189999999999998,11.41,34,-1.8299999999999983,-3.37,Yes
0,LDOS,2023-09-19,93.7,88.263885,14.693642,4.1075525,22.446341212329386,98.73174886206257,0.07069437074679172,93.24225113793742,1.372374431031286,-1.673741471759927,-0.5139161765996652,95.88684379445377,-1998200,8.066759388038921,-2.224941176470594,45.566716475791665,-6.086725642076635,-2711654.0962956687,2023-11-01,100.03,88.263885,14.693642,4.1075525,82.205173429434,99.38749804006466,1.1765346494121633,88.14250195993534,2.811249020032325,2.6376176379831144,0.7295352686005063,95.31576881715402,3298300,93.63166953528403,1.047911764705887,58.86126478074488,8.373877250263698,-3657392.9508779002,6.329999999999998,6.76,43,6.329999999999998,6.76,Yes
0,LEN,2023-08-18,116.23,11.656602,10.1337,1.7338125,22.600192815455515,130.240860859818,-0.1358351880002732,117.737139140182,3.125930429909005,-2.478941925852643,-1.148907810273786,123.07952418441165,15324500,3.004291845493512,-3.715882352941179,12.315921196461943,-9.814696194719795,-190622816.26235515,2023-11-03,118.84,11.656602,10.1337,1.7338125,88.00261646336072,117.30276647481176,1.1316705777210039,98.91323352518828,4.597383237405871,2.462705285885317,1.7101923358707893,107.97300047855279,28555500,86.18352450469241,0.840676470588221,53.981797141772226,0.2864675656691492,-243532423.3176807,2.6099999999999994,2.25,77,2.6099999999999994,2.25,Yes
0,LIN,2023-09-22,370.86,36.37331,28.946903,5.562182,24.863492074378655,392.22807774185185,-0.07178922677567987,371.8669222581482,5.090288870925922,-2.229244800783952,-1.7355184756729423,384.1864393484635,-3771800,0.13186813186801194,-1.4096176470588375,6.599459320744617,-1.8707790578233532,-238040000.17327365,2023-11-02,387.47,36.37331,28.946903,5.562182,82.00100401205434,387.0025787911028,1.0242219740486085,358.92342120889725,7.019789395551371,2.043793508832624,2.285053591433491,373.78160006338044,7780700,85.66308243727605,5.01811764705883,34.50440720012386,5.692815625790437,-267789266.19040576,16.610000000000014,4.48,41,16.610000000000014,4.48,Yes
