Ticker,Buy Date,Buy Price,Buy P/E Ratio,Buy Fwd P/E Ratio,Buy P/B Ratio,Buy RSI,Buy Upper BB,Buy Bollinger %b,Buy Lower BB,Buy vol,Buy Z Score,Buy MACD,Buy VWAP,Buy OBV,Buy Stoch,Buy Awesome Oscillator,Buy Ultimate Oscillator,Buy TSI,Buy Acum/Dist,Sell Date,Sell Price,Sell P/E Ratio,Sell Fwd P/E Ratio,Sell P/B Ratio,Sell RSI,Sell Upper BB,Sell Bollinger %b,Sell Lower BB,Sell vol,Sell Z Score,Sell MACD,Sell VWAP,Sell OBV,Sell Stoch,Sell Awesome Oscillator,Sell Ultimate Oscillator,Sell TSI,Sell Acum/Dist,Profit,Profit %,Duration,Ticker Cum Profit,Ticker Cum Profit %,Profitable,Returns,Returns %,Cumulative Returns %
UDR,2022-09-21,42.61,28.238806,80.510635,3.1546478,13.958448319909493,48.95759991935327,-0.06041419120334208,42.30740008064673,1.6625499596766358,-2.184896747828569,-0.47680471204648334,45.07874209964705,-21337900,0.314960629921309,-3.1468529411764763,33.48347006416914,-22.78037968702465,-17404669.88354427,2023-01-30,41.67,28.238806,80.510635,3.1546478,64.78595695763235,42.04015963231174,0.8557609513233159,37.60184036768827,1.1095798161558683,1.3870115313847806,0.23177195540555773,40.4031231950229,-32574800,76.11940298507463,1.483441176470592,61.9865724886381,14.135509639856528,-26050986.901870027,-0.9399999999999977,-2.21,131,-8.549999999999997,-15.27,No,-0.9399999999999977,-2.2060549166862184,1842.3
APD,2023-01-19,302.59,23.703632,18.47541,3.7058518,23.722307379731788,308.4359028224577,-0.11175541831456387,293.9540971775424,3.6204514112288226,-2.3850617006538504,-1.620695957890614,305.2151206567647,-15971100,-30.597826086956534,-4.86126470588232,-12.493664407848673,0.8945304315866339,-1069888281.5126964,2023-02-01,319.11,23.703632,18.47541,3.7058518,63.86617550399614,313.43299599111157,0.8638994163416818,292.2170040088884,5.303997995555787,1.4187411093113576,0.8875779105491814,308.4701437456644,-14289000,53.54469396741539,4.1674999999999045,8.44661726501173,12.251806976605199,-1089157210.5334494,16.52000000000004,5.46,13,52.00000000000006,21.99,Yes,16.52000000000004,5.459532701014588,1840.1
AIZ,2022-06-14,174.56,14.924687,10.522123,1.926671,42.16453747147994,180.49972504590662,0.24332939728029143,166.58327495409335,3.4791125229533137,-1.0006862316268639,-0.5643338866985295,176.64680743892578,5561600,-6.850235057085367,-3.7791176470588255,-6.199980480782578,-8.311731322534035,-169230777.51041302,2023-02-01,132.18,14.924687,10.522123,1.926671,69.90712898318534,129.740901303043,0.9260231210770222,121.23609869695701,2.126200651521494,1.6609438989085494,0.5075955798376319,127.77151955263874,4312200,52.682403433476466,4.344176470588209,8.090596271458566,12.251389098848477,-379610860.037952,-42.379999999999995,-24.28,232,-42.379999999999995,-24.28,No,-42.379999999999995,-24.278185151237395,1845.56
IP,2022-12-20,34.9,42.581394,13.078571,1.51667,22.18443695530567,37.86600002256869,-0.10837171667886329,34.950999977431316,0.7287500112843436,-2.371869603066912,-0.2985872360366039,36.38531467910282,-58669000,2.0467836257310013,0.18791176470588056,40.38760750797799,3.143645114199071,-58807999.65707938,2023-02-01,41.3,42.581394,13.078571,1.51667,71.13336859685333,40.43210415822383,1.0899477212513364,34.86089584177616,1.392802079111916,2.3000396452901866,0.3709861565599589,38.66134015350058,-57231300,82.92282430213467,2.223352941176472,67.42207807680356,23.25400644757828,-35109566.51417879,6.399999999999999,18.34,43,1.3099999999999952,2.95,Yes,6.399999999999999,18.338108882521485,1821.28
MLM,2022-12-20,340.39,30.865805,25.167301,4.58443,28.783104426163348,374.92659280311045,0.007978728912651929,341.0374071968895,8.472296401555226,-1.9182520570239536,-3.094007712627976,356.7398523303564,-2724300,11.395932014488809,-3.569147058823546,49.406676490530785,0.730257333642927,2843942.641821129,2023-02-01,358.45,30.865805,25.167301,4.58443,76.45353329342075,360.8548096187305,1.0656867167908282,338.36419038126945,5.622654809365266,2.205452836860155,1.339990664969378,350.18339737731554,-1637600,88.8643067846608,3.721823529411722,70.8583569971844,6.109493158681848,4489727.510372925,18.060000000000002,5.31,43,17.0,4.99,Yes,18.060000000000002,5.305678780222687,1839.62
WRK,2022-12-19,35.12,0.0,0.0,0.0,24.35576546353427,38.503182077178415,-0.021317384745438237,34.82981792282158,0.918341038589209,-2.0324693349949725,-0.31058241946461235,36.393612173975725,-40748500,7.379134860050869,-0.17232352941176998,38.443801460072905,-0.4471033202155463,-6187351.91868997,2023-02-01,33.29,0.0,0.0,0.0,31.038473558609738,38.915674140712824,-0.16728572028967126,34.87732585928718,1.009587070356409,-2.6015586739564536,-0.08819462450343912,36.16921084415584,-46474900,22.256568778979986,0.9307058823529459,49.29536298349153,6.831035493554029,9290345.932558427,-1.8299999999999983,-5.21,44,-15.579999999999998,-32.7,No,-1.8299999999999983,-5.210706150341681,1844.92
GM,2022-12-19,36.28,5.400273,4.3296824,0.7378855,14.128657957729274,41.584193585353034,-0.12562953782544567,36.02980641464697,1.388596792676517,-2.4391529764889963,-0.4533693729387535,38.23542586029496,-168258200,0.9966777408638247,-1.5337058823529404,34.014409089651735,-11.038461803285692,-39607587.666988365,2023-02-01,39.45,5.400273,4.3296824,0.7378855,69.94739801526973,39.239786868245176,1.0250844237822896,34.132213131754824,1.2768934341225864,2.0471559569073983,0.37447699629314307,37.2767967624717,-90117300,88.53503184713362,1.7716176470588252,57.86833643609733,9.422202571110699,9265974.866005568,3.1700000000000017,8.74,44,5.020000000000003,12.78,Yes,3.1700000000000017,8.737596471885341,1839.71
GWW,2022-12-16,555.5,26.592827,22.475868,15.262183,20.98008293225122,617.7631742502689,-0.10888367135887865,563.702825749731,13.515087125134482,-2.373865569858894,-5.656245733060095,583.2816537615341,2135500,13.179148311306806,-15.366088235294114,41.62507770579684,-2.8889761080247496,4472161.008944922,2023-02-01,584.63,26.592827,22.475868,15.262183,77.33583580923812,594.9758284417791,1.069039302234119,538.704171558221,14.067914220889504,2.2185236211958177,3.9066024370328067,572.7974705196426,4294700,89.18374202216987,11.860500000000002,57.79585239482789,6.994251016238751,4815410.404932778,29.129999999999995,5.24,47,155.93999999999994,31.91,Yes,29.129999999999995,5.243924392439244,1848.45
EW,2022-08-23,95.3,39.491306,29.394823,8.210251,15.969454823481854,109.1926672396437,-0.09562946741127805,95.2713327603563,3.480333619821846,-2.3221911698263287,-1.2695379481542013,101.73975237393714,-25278900,4.2615723732550475,-2.9117941176470623,37.60360355900806,-5.6978524424968935,22139591.37594912,2023-02-02,82.06,39.491306,29.394823,8.210251,79.23275410012373,82.31049881403827,1.288222894180848,74.11150118596173,2.0497494070191338,3.0730585789803366,0.3886768384983067,78.84106376447102,-5076700,96.56218402426704,2.3302647058823567,72.52324048902194,17.7349472509216,13869154.118476026,-13.239999999999995,-13.89,163,-20.19999999999999,-18.34,No,-13.239999999999995,-13.89296956977964,1853.69
FAST,2022-12-16,47.41,36.79208,31.625532,12.693424,21.653848444058127,53.45756804305409,-0.09561128573540376,48.28643195694591,1.2927840215270427,-2.3221202846040945,-0.48180040206644803,50.18949747077499,18907400,10.366826156299812,-0.829617647058825,41.78822463543675,-5.46071738953409,37424485.1426464,2023-02-02,52.33,36.79208,31.625532,12.693424,87.70838333628508,53.04846204277076,1.311508397410622,45.34453795722924,1.9259810213853792,3.163842183458733,0.6249666640259883,49.49801470784107,23119500,99.48132780082983,2.4612352941176567,73.64300370301028,20.349798077584964,60019471.70754162,4.920000000000002,10.38,48,6.810000000000002,12.37,Yes,4.920000000000002,10.377557477325464,1839.8
TXT,2023-01-19,67.77,20.089714,13.442166,2.5347173,19.82695718268964,72.6511602829739,-0.3190817850146942,67.85183971702608,1.1998301414869532,-3.1933686840468947,-0.4427468515842822,70.03296715880741,-11023000,0.8375209380234031,-1.2823235294117552,34.72396484984964,-6.942672309145123,-5394550.341850868,2023-02-02,74.83,20.089714,13.442166,2.5347173,77.51176217662909,75.08423568735672,1.0890691419531235,66.37576431264328,2.177117843678357,2.2966143125960663,0.645054103003692,70.6901733467987,3759700,96.19732785200421,2.2376764705882266,65.00259507567533,12.105049830145838,1901894.4767276815,7.060000000000002,10.42,14,16.42000000000001,24.04,Yes,7.060000000000002,10.417588903644685,1850.18
KMX,2022-12-19,61.0,25.920126,23.515942,2.1210456,15.721663984936825,71.32057264296061,-0.2915847385316321,60.91542735703938,2.60128632148031,-3.0861654611828775,-0.7866120648572696,64.72186224193301,-30752800,3.5168195718654522,-1.9918235294117466,42.26309238660593,-12.045748336459836,-12575634.22379316,2023-02-02,77.07,25.920126,23.515942,2.1210456,89.1541978953937,75.56956277385888,1.2549762852775803,59.668437226141116,3.975281386929441,2.943439435123358,1.292531061886046,68.6674293532399,-25537500,92.00399800099946,7.262852941176462,66.91878593026317,22.249983828679532,26543574.7843571,16.069999999999993,26.34,45,4.019999999999996,4.4,Yes,16.069999999999993,26.344262295081954,1860.59
PARA,2022-09-23,20.26,0.0,0.0,0.0,21.853271387736953,25.22779024653637,-0.10498848481632023,20.58620975346363,1.1603951232681846,-2.358679336992902,-0.22965561263467715,22.452610856321368,-79239300,6.726457399103159,-2.2762647058823546,40.57514610990078,-22.58809379840486,140703690.08157793,2023-02-02,24.9,0.0,0.0,0.0,87.03304656707405,24.765343052340825,1.0815401898733317,17.511656947659176,1.8134215261704116,2.267261053574607,0.42305953642362737,22.188626762994925,79223100,89.94082840236686,4.0671470588235294,72.83392999030657,40.94132711379162,167210006.0948761,4.639999999999997,22.9,132,-2.070000000000004,-6.16,Yes,4.639999999999997,22.90227048371173,1886.94
MO,2023-01-19,44.16,0.0,0.0,0.0,35.288014640213206,42.8670816301563,0.027489155183788888,40.735918369843695,0.5327908150781508,-1.8421864120462146,-0.19493057417149098,44.170210496718056,145400500,-76.71641791044773,-1.0477647058823578,-3.2477281424183735,-4.846699336834703,-31010004880.0114,2023-02-02,47.36,0.0,0.0,0.0,70.47081300346778,43.23890335242159,0.9534205689016058,39.813096647578405,0.8564516762107947,1.76775881471609,0.20260708242346664,43.91606952383535,149832900,6.438631790744474,-0.2199705882352916,4.316982976962334,4.325465021113292,-31784592136.87634,3.200000000000003,7.25,14,-2.75,-5.29,Yes,3.200000000000003,7.24637681159421,1909.84
ANET,2023-01-05,112.37,41.125946,31.624271,11.722318,14.081074027004107,134.484439613479,-0.10487869554558667,111.54456038652098,5.734969806739506,-2.3582512996156586,-1.2948530358085395,119.60120858102107,-4284200,1.5717092337917151,-9.61699999999999,36.99294919162345,-23.58113949190619,15535717.63864913,2023-02-02,131.55,41.125946,31.624271,11.722318,82.7952829406051,132.11397618595208,1.0658333882947322,106.3690238140479,6.436238092976048,2.206024667654077,2.0567122241756657,122.13363622802798,16842900,95.69296375266529,6.798882352941163,71.62959424963539,12.786421747344601,28547734.230251327,19.180000000000007,17.07,28,10.15000000000002,8.42,Yes,19.180000000000007,17.068612619026435,1917.09
MCHP,2022-12-23,69.39,21.161213,29.695082,6.912685,28.498779946537894,80.27898452205766,0.05487116980850421,69.19701547794234,2.770492261028827,-1.7354316659287594,-1.0550398732452528,73.72389845929656,11792000,12.282157676348584,-2.9700588235294134,45.862075320576324,-1.1290217855390308,55733570.33015399,2023-02-02,82.02,21.161213,29.695082,6.912685,81.50443225565868,82.22781088202747,1.1932306389381055,69.12318911797253,3.2761554410137332,2.702710588500091,0.8423324902118761,77.07466719136288,22380000,96.8980797636632,5.2769411764705865,70.25624258056531,21.329922074794105,81696833.40860796,12.629999999999995,18.2,41,16.169999999999995,26.63,Yes,12.629999999999995,18.201469952442707,1934.16
F,2022-12-08,13.2,11.212962,6.5815215,1.1250464,25.008376334261655,14.607823203402749,-0.005579574724339487,13.109176796597247,0.37466160170137536,-1.9711120559096447,-0.1451646130462616,13.732377448835479,-843168300,4.615384615384521,-0.11479411764705993,40.205412657251145,0.36848837467264184,320164911.16341734,2023-02-02,14.17,11.212962,6.5815215,1.1250464,80.72504580570008,13.987877391465808,1.1726844743588947,11.854122608534194,0.5334386957329033,2.622606892208826,0.17596013057428891,13.053105600311802,-547508700,89.06250000000003,1.0893235294117662,62.29860355711371,16.191860352524643,576287441.5135847,0.9700000000000006,7.35,56,-1.5899999999999999,-10.55,Yes,0.9700000000000006,7.348484848484854,1952.36
TEL,2022-12-19,116.54,13.405892,16.789286,3.3219485,22.507178270319997,130.28266914229147,-0.09153001120236476,116.58833085770853,3.423584571145738,-2.3062085471887985,-1.1547729141101533,122.06476123432662,-14529800,8.717948717948802,-1.6905588235294147,41.26653379438314,-5.328646644846465,-1170567.857565185,2023-02-02,131.36,13.405892,16.789286,3.3219485,91.60316993072172,131.68519308921177,1.2372783550010045,116.75080691078823,3.7335965446058865,2.874440200429541,1.014755692100306,125.09284587187393,-4318000,99.40397350993375,7.170147058823517,77.23173475170263,28.032913057744935,12839633.096219122,14.820000000000007,12.72,45,32.99000000000001,26.43,Yes,14.820000000000007,12.716663806418401,1959.71
IT,2023-01-06,327.4,42.00542,35.741737,53.522102,37.15747521446077,351.87834422054533,0.10974381892222211,325.45965577945464,6.604672110272683,-1.5214986955022496,-1.9969401159686246,335.14870012003934,5448000,21.70706006322445,-7.430764705882325,44.21849934344068,-5.240901585739528,12836417.082977058,2023-02-02,350.39,42.00542,35.741737,53.522102,81.60435251343824,345.79423960315825,1.126762851571999,321.0337603968417,6.190119801579122,2.4435714468953145,1.9589628296125103,334.6335469644902,7265400,78.95484237432555,3.532794117647029,59.34803112472446,5.773783820322967,13165871.70440328,22.99000000000001,7.02,27,68.17000000000002,26.43,Yes,22.99000000000001,7.021991447770315,1972.42
LRCX,2022-12-23,405.62,35.967556,26.047552,14.867325,28.006150035928187,482.58067607185535,-0.04333726536684501,414.1443239281447,17.109088035927666,-2.1183186341606146,-6.516246716800467,443.2860140502007,-9384800,16.091462763115725,-24.9074117647059,42.52604067475227,-4.153581434154304,9089995.419838386,2023-02-02,539.04,35.967556,26.047552,14.867325,82.20472856047707,533.0135317293054,1.0866947647238083,421.28546827069454,27.93201586465273,2.287357285975618,5.972758456701326,490.6307238059978,2001200,91.7962184873949,48.156705882352924,72.30857384991072,28.48146311743794,20345472.020623147,133.41999999999996,32.89,41,305.21,64.99,Yes,133.41999999999996,32.89285538188451,1979.44
MAS,2022-12-20,46.54,0.0,0.0,0.0,26.83257130973655,52.43781699189931,-0.04323646212877694,46.69918300810069,1.434658495949657,-2.1179256307883194,-0.4729316429686723,49.15155718967749,-18394200,5.672609400324171,-0.5986176470588163,45.86132641570113,-3.712089925312146,-7017671.683970486,2023-02-02,55.19,0.0,0.0,0.0,83.41515475227067,55.03291603590827,1.2349434250137787,47.37308396409172,1.9149580179541368,2.865336967471532,0.506625194072615,51.74916835670106,-5672100,95.15418502202637,3.2080000000000055,70.78988076841277,21.01712828707796,5202505.585796058,8.649999999999999,18.59,44,10.620000000000005,20.26,Yes,8.649999999999999,18.586162440911043,2012.34
HPQ,2022-12-08,28.01,0.0,0.0,0.0,41.401253791431486,30.913138683751523,0.15698431005569605,27.996861316248467,0.7290693418757647,-1.3373213547719538,-0.2640937812960768,29.216671429159245,-11658300,27.331189710610982,0.14120588235294207,52.475892854683465,4.566824762455279,140054546.21501338,2023-02-03,30.36,0.0,0.0,0.0,74.09413912439783,30.60642384321936,0.9867470612420797,26.836576156780644,0.9424619216096795,1.897689401546672,0.2617575363574845,28.684920941678687,-42795500,88.02816901408455,1.7910588235294078,69.90533937466327,20.152286562561574,156479370.49452448,2.349999999999998,8.39,57,-1.5700000000000038,-5.06,Yes,2.349999999999998,8.389860764012845,2030.92
HBAN,2022-12-14,14.24,10.854838,9.683454,1.1495432,14.716125836545359,15.748863566478363,-0.09336324346941394,14.062136433521637,0.4216817832391813,-2.313355802346076,-0.1548817574955671,14.784761179334339,-258264100,3.7234042553191626,-0.5693529411764722,35.090638486949636,-9.567024236799247,-18814535.77051234,2023-02-03,15.4,10.854838,9.683454,1.1495432,76.50371642573785,15.544893211770253,0.9544730229723198,13.881106788229745,0.4159466058851265,1.7718620360699375,0.10661072840318714,14.696150904771912,-211048300,91.89189189189187,0.806558823529409,66.83656309853751,22.581612288274926,136085742.05252045,1.1600000000000001,8.15,51,0.0,0.0,Yes,1.1600000000000001,8.146067415730338,2039.31
PNW,2023-01-04,75.1,16.39456,14.695123,1.327458,34.67357576288441,79.89919922432694,0.05483693599942161,75.07080077567306,1.2070996121634652,-1.7355651338874711,-0.6055130300532152,77.08037980732833,8681900,27.83933518005548,-0.3968823529411907,44.65496519369979,6.417225520788786,12639606.253115525,2023-02-03,77.46,16.39456,14.695123,1.327458,55.144568614091796,77.31585338922676,0.6797495906226864,72.89514661077322,1.105176694613383,0.7007929173451688,0.27119990194778604,74.75109041278573,10508800,57.27272727272712,-0.405647058823547,65.67135024090875,-0.49617953235397805,16250392.85644581,2.3599999999999994,3.14,30,10.790000000000006,14.32,Yes,2.3599999999999994,3.1424766977363507,2047.46
RVTY,2023-01-09,135.12,75.86111,20.96737,1.7126284,30.274476929757995,146.71229207667145,-0.004947793971666921,133.7887079233286,3.23089603833571,-1.96864892108272,-0.9709368080854024,139.03216623165568,-6776700,21.758908263836062,-0.4596764705882208,44.26454875128816,-1.316365251527544,2069195.515727776,2023-02-03,141.82,75.86111,20.96737,1.7126284,61.38477375026596,142.87828621593692,0.9284780527566964,129.1807137840631,3.4243931079684566,1.6705149845934921,0.9099776187768975,137.5096978667236,-3796600,75.60975609756099,1.7206470588235163,60.22167534437536,4.430358052050332,3217110.073412578,6.699999999999989,4.96,25,15.650000000000006,9.74,Yes,6.699999999999989,4.95855535820011,2050.6
ACN,2022-12-19,263.16,34.589436,27.543911,8.771946,15.837526217609593,305.6964431502835,-0.2564991335235442,261.07955684971654,11.154221575141747,-2.9493765905920655,-4.300625589093126,282.3533085515306,-35146200,-7.200313910143197,-4.230147058823491,-5.723144656739848,-6.886921466186383,-1103999076.837814,2023-02-03,288.22,34.589436,27.543911,8.771946,65.3681082230615,286.9864122470834,0.9232118182733825,262.2285877529165,6.189456123541746,1.6499834228013257,1.6422275365336567,278.15831577761446,-24877900,63.591105210753305,8.776823529411786,25.228235830325303,9.277673470386965,-1195467689.574813,25.060000000000002,9.52,46,2.0600000000000023,0.68,Yes,25.060000000000002,9.522723818209453,2055.56
NDSN,2023-01-06,232.04,30.787134,23.460785,5.5267916,49.641022675390296,241.84653768650608,0.45224499030714843,230.7284623134939,2.779518843253047,-0.18618330336423303,-0.6187789091150964,235.78038745924545,9506000,54.62478184991287,0.9406470588235436,46.53444767771122,3.466772811026105,14357867.102025539,2023-02-03,247.39,30.787134,23.460785,5.5267916,64.67332520515464,251.07627000595716,0.8972698690544746,229.5647299940428,5.377885002978591,1.5488430852252613,1.1742044093236217,240.2219726293154,12667100,88.86518771331065,5.682558823529433,59.64196923838473,9.482617947963174,16146657.345842825,15.349999999999994,6.62,28,42.16999999999999,19.41,Yes,15.349999999999994,6.6152387519393185,2065.08
AVB,2022-09-21,194.48,28.153963,34.26531,2.223386,14.872795525475865,206.7837942476806,-0.1202114468292483,181.34820575231942,6.358897123840296,-2.41802936901644,-2.0715436295809044,200.01103753503693,-13526900,-37.82688766114183,-10.720470588235287,-21.19053617428136,-15.086210787151316,-678084042.0954691,2023-02-03,181.0,28.153963,34.26531,2.223386,62.971462007738566,176.53392784157194,0.8776743207331925,154.44007215842805,5.523463920785977,1.4724455734007404,1.124316020846111,171.85545065395237,-22943100,35.387885228480336,10.30626470588237,9.994208590264964,25.112633219323655,-981068294.2527143,-13.47999999999999,-6.93,135,-47.859999999999985,-20.16,No,-13.47999999999999,-6.931303990127515,2071.7
TROW,2022-12-16,111.25,15.159793,14.631841,2.7715867,21.870944936209114,129.81445842259834,-0.18039133348928493,113.22654157740166,4.146979211299169,-2.652653760604157,-1.8513737501724934,119.33787827863124,-31696100,8.722421754746033,-0.49558823529412166,39.6032304833584,-0.3340543202481337,182794.38334434107,2023-02-03,124.75,15.159793,14.631841,2.7715867,67.89295807431301,125.72770199270207,1.0190588706365282,110.12629800729792,3.90035099635104,2.0236640259772183,1.0910513873660528,118.50153373103826,-29324100,68.13608049832294,5.714294117647071,64.16774373191372,12.03031941857082,13901866.843226032,13.5,12.13,49,0.7800000000000011,0.56,Yes,13.5,12.134831460674157,2064.77
ILMN,2022-12-19,199.44,0.0,0.0,0.0,18.355773747615245,228.76066179234837,-0.1352681638684517,195.54833820765165,8.303080896174182,-2.4767312588120793,-1.9706004891472357,209.30875114637888,-33510600,2.3884892086331293,-12.513205882352963,41.280309482389136,-15.386024716185092,4743778.969480623,2023-02-03,219.49,0.0,0.0,0.0,51.40068027237551,224.62080155903334,0.6883369768424183,191.87819844096663,8.18565077951668,0.73427271232244,1.3994463626835794,210.82493042846565,-31247200,63.778501628664465,12.394882352941153,60.99750393232766,10.180158639893891,15883590.764469894,20.05000000000001,10.05,46,-69.17999999999998,-21.62,Yes,20.05000000000001,10.053148816686729,2076.9
TFX,2023-01-12,239.45,30.041006,14.951284,2.405597,28.339523874985176,261.1734805894538,0.011458079792666366,237.98751941054627,5.796490294726884,-1.9046870500315807,-2.139492623764008,249.49693337295295,-5789300,20.773286467486816,7.412058823529435,48.861520766914296,15.532288910174383,5438746.039588357,2023-02-03,259.15,30.041006,14.951284,2.405597,72.08516543417501,263.0478285889143,0.8840342246286236,226.6261714110858,9.105414294457121,1.4972410435293435,1.8779519804371874,244.33791460012398,-4566500,79.85119047619054,3.6009705882353273,64.89792891493525,10.242152063056514,5894427.648786848,19.69999999999999,8.23,22,-55.94,-17.07,Yes,19.69999999999999,8.227187304238877,2086.95
ECL,2022-11-04,134.18,46.743214,30.587431,9.544718,31.6561477057099,159.2569930202386,0.12238076197572871,131.02500697976143,7.057996510119289,-1.4722308214664162,-1.2118504059897584,144.41002396099387,-10993200,13.226381461675603,-4.825558823529406,31.20892126675872,-12.848510445670799,1950075.4517919659,2023-02-03,156.41,46.743214,30.587431,9.544718,48.10139034510758,157.717236511468,0.5457023670972222,147.996763488532,2.430118255733996,0.17818062926703493,0.23481370973032512,153.05798409332846,-1940400,49.960159362549724,5.200029411764717,57.65140921612148,12.096891992531965,16217715.346398847,22.22999999999999,16.57,91,43.30000000000001,25.66,Yes,22.22999999999999,16.567297659859882,2095.18
EQR,2022-09-21,70.43,29.511736,38.09697,2.1579869,14.16639564942075,79.2645616600957,-0.11208938883805337,69.62143833990433,2.4107808300478406,-2.3863637574577234,-0.7320586735837824,73.63421660989866,-3699100,0.10822510822500986,-4.2738235294117715,38.166121925055904,-19.187721891409527,-558308.3180583741,2023-02-03,65.01,29.511736,38.09697,2.1579869,61.96953085761124,65.71695750746659,0.8818902404469728,57.99304249253342,1.9309787537332925,1.4888822543705191,0.4770199675206669,62.61093914947241,-8982300,67.46143057503514,3.127205882352939,58.62831811296831,17.24588943136455,4639774.79178598,-5.420000000000002,-7.7,135,-15.610000000000014,-18.07,No,-5.420000000000002,-7.695584268067586,2111.75
EXR,2022-09-15,191.24,31.5211,30.554193,2.1935608,15.016940131171737,216.15760704476924,-0.12184319244078361,189.4803929552308,6.669303522384616,-2.4243910845759156,-2.6431507484975088,199.24849036846786,-10965600,2.080879466038481,-6.407823529411758,35.941743439545924,-5.254409879811947,-176674.9808450254,2023-02-03,162.6,31.5211,30.554193,2.1935608,70.23383821894257,163.83189413144763,0.9783256129194295,143.05710586855238,5.19369706572381,1.8648565515921536,1.4850438101672496,154.47243892617135,-29667000,82.23830734966592,8.288647058823528,67.25849894099403,17.430939756229574,-931853.128974896,-28.640000000000015,-14.98,141,-42.400000000000034,-22.16,No,-28.640000000000015,-14.975946454716594,2104.05
TXN,2022-12-19,169.63,24.637907,26.675344,9.370595,25.112091107983503,181.8000515487338,-0.06814659119443287,168.33394845126622,3.366525774366894,-2.2150431928305525,-1.4408124224044778,174.68345988514758,3248900,9.154929577464806,0.37508823529412894,44.655818367631106,2.708937974832175,80053280.51988971,2023-02-03,181.69,24.637907,26.675344,9.370595,64.54142871992423,183.80707329259954,0.9000051607297636,170.03092670740048,3.4440366462997685,1.559507215398105,0.7847067799895835,176.6067483618197,10558700,80.03790271636133,6.458529411764715,66.1974516639477,14.546727897360839,110260978.51375885,12.060000000000002,7.11,46,32.26000000000002,20.27,Yes,12.060000000000002,7.109591463774098,2089.08
TYL,2022-08-29,373.1,111.09327,41.795322,6.17247,25.531740521295646,428.1406195616582,-0.025011790655479243,376.56438043834186,12.894059780829084,-2.0468727808475395,-5.658537503561974,400.7898131146684,-2123800,6.265560165975067,1.236941176470566,34.83754776131702,5.807514775376906,377851.62119196495,2023-02-03,335.64,111.09327,41.795322,6.17247,56.438928105192254,339.58516495200683,0.8269583661287859,300.89583504799316,9.672332476003422,1.2747183815888126,2.663285562342036,322.57959061719583,-5489200,67.42358078602618,10.174794117647139,59.360896328234055,8.137670777484153,1749364.965051591,-37.460000000000036,-10.04,158,-78.61000000000001,-19.36,No,-37.460000000000036,-10.040203698740294,2096.19
MSFT,2022-08-29,265.85,36.641304,30.278442,12.617591,19.872914597130134,298.53076821359366,-0.054409434096084154,266.52223178640634,8.00213410679684,-2.1614858947825817,-3.2241834575456787,283.1295584410203,-311954100,4.549950544015814,-0.09267647058823059,32.10970385916851,2.4013641273907687,301084481.9456401,2023-02-03,259.54,36.641304,30.278442,12.617591,66.34094841241264,261.46087029128273,0.9329744769473668,221.57212970871728,9.972185145641356,1.6880452733428843,2.5660618166596105,244.62971530880665,-588918900,81.35842399294333,12.329588235294125,65.49478583850879,16.54402611946902,387255886.89158416,-6.310000000000002,-2.37,158,-17.850000000000023,-6.17,No,-6.310000000000002,-2.3735189016362614,2086.15
ETSY,2023-01-04,116.78,0.0,0.0,0.0,36.68425403866802,138.18504336159563,0.09421384761882784,114.65095663840437,5.883521680797819,-1.5820456700922398,-2.217733324085087,124.45524851611394,22837500,22.32558139534885,-6.350470588235282,41.616072415205224,-2.900240613666524,35479715.51393775,2023-02-03,143.3,0.0,0.0,0.0,76.15520725245406,148.22730926232418,0.9862191753067532,120.35269073767586,6.968654631162083,1.895631323287017,1.2381651597915568,137.16459455500734,36314800,89.23145665773013,11.19358823529413,61.991826559071775,21.34826491572719,49833808.36493988,26.52000000000001,22.71,30,44.900000000000006,46.8,Yes,26.52000000000001,22.709368042473034,2083.77
AMAT,2022-12-23,96.69,23.690588,21.085863,9.6000185,25.03398437634911,111.69829306155793,-0.08429256730261804,97.16970693844206,3.6321465307789698,-2.2779917962796272,-1.6524476199066518,105.07073206583524,-72167100,3.998073217726388,-3.2508529411764613,17.46343807062358,1.5787071004622142,-1463212997.359335,2023-02-03,122.92,23.690588,21.085863,9.6000185,62.67375133336069,120.40854849428266,0.9226869927652114,100.76945150571737,4.9097742471413195,1.6479372762833078,0.9411988317623718,113.36159427687068,-33287800,66.86139139670742,9.545147058823545,44.15906109769639,23.479341395500093,-1539706155.0439274,26.230000000000004,27.13,42,42.110000000000014,42.86,Yes,26.230000000000004,27.127934636467067,2106.48
NTAP,2022-09-26,63.19,23.410023,15.315946,21.299482,9.2083335413012,76.1947449300479,-0.017255467739784335,62.666255069952086,3.3821224650239534,-2.016633067115058,-0.9403047911352931,68.61293539884069,-22734600,1.8666666666666731,-6.7670588235294105,35.19355627506936,-28.613158390203086,9676382.162764553,2023-02-03,68.31,23.410023,15.315946,21.299482,62.08106438654472,68.43741586239418,0.8661879013212388,62.72458413760581,1.4282079311970903,1.4276632662941269,0.32766358345999014,66.10183309641577,-21889100,64.26174496644303,3.6006176470588116,55.55776685082679,20.663836254216832,17569237.37036713,5.1200000000000045,8.1,130,0.6600000000000108,0.91,Yes,5.1200000000000045,8.102547871498663,2133.61
